siteID_,areaCoverage_
TAR3,91.77
IHR8,85.232
LMC22,79.8681
RGR15,74.6111
KAP1,69.6983
FEV11,65.0394
NFE2,60.3967
FGP1,56.2276
ASK6,52.2875
FRC1,48.3775
HOC25,44.6012
LOR29,40.9204
SWC24,37.7624
16_MFM_200_N1,34.8638
ORO31,32.1557
16_CTA_28_N1,29.6962
PCL3,27.2374
13_VFC_1_N1,24.9066
16_VAL_13_N1,22.8387
SGR5,20.8263
16_FPA_26_N1,18.8138
BSR132,16.8713
16_DCR_10_N1,15.2635
OSW25,13.7539
CAN68,12.2672
NKL2,10.9736
AWP26,9.6862
