siteID_,areaCoverage_
TAR3,92.7448
IHR8,86.6607
NFE2,81.5601
LMC17,76.5961
ASK5,71.8231
KAP1,67.2136
FEV11,62.8472
RGR15,58.8869
FRC3,55.1247
FGP1,51.4216
HOC25,47.8473
LOR29,44.4715
SWC18,41.1794
16_MFM_107_N1,38.3321
PCL3,35.8031
CAN68,33.4634
16_CTA_26_N1,31.2125
TRR2,29.009
SKZ27,26.8499
WPV2,24.736
SGR5,22.7177
16_FPA_26_N1,20.7854
16_VAL_13_N1,18.8965
ORO31,17.1952
16_DCR_10_N1,15.7441
MED1,14.3166
OSW13,12.9487
16_ICY_903_N1,11.7542
EAF2,10.6261
NKL15,9.5027
