siteID_,areaCoverage_
TAR3,90.9945
IHR8,84.1312
RGR15,78.4313
LMC12,72.826
KAP1,67.706
FEV11,62.7315
FGP1,58.1889
NFE1,53.9396
FRC2,49.9398
LOR29,46.0311
HOC17,42.1821
ASK4,38.4341
SWC17,35.4842
16_ALP_110_N1,32.5469
ORO31,29.6368
16_CTA_26_N1,27.0849
TSG24,24.585
13_VFC_1_N1,22.1216
16_VAL_13_N1,19.9789
16_FPA_44_N1,17.9147
SGR4,16.0109
BSR21,14.3049
16_DCR_10_N1,12.6374
OSW13,11.0617
NKL2,9.6632
