siteID_,areaCoverage_
TAR3,89.4626
MIY3,81.9275
RGR15,75.5288
LMC17,69.6298
FEV11,63.9116
KAP1,58.2703
FGP1,53.296
FRC2,49.0226
HAM19,44.877
LOR17,40.7396
ASK5,37.4655
ORO24,34.2457
16_ANT_102_N1,31.0546
TSG25,28.349
13_VFC_1_N1,25.6481
16_CTA_27_N1,22.9497
CAC1,20.407
16_VAL_15_N1,18.0855
SWC24,15.8514
16_FPA_22_N1,13.6865
OSW13,12.0213
16_DCR_9_N1,10.4088
NKL2,8.8093
