siteID_,areaCoverage_
TAR3,90.2158
IHR20,83.0193
RGR15,76.8835
LMC17,71.0521
FEV11,65.7284
KAP1,60.5251
FGP3,55.7237
FRC2,51.601
LOR17,47.5454
HAM6,43.6116
NFE2,39.7855
ASK5,36.288
ORO51,33.2131
16_SZA_88_N1,30.1578
SWC24,27.4967
16_CTA_28_N1,24.8727
13_VFC_4_N1,22.2581
TSG21,19.6714
16_VAL_13_N1,17.4416
16_FPA_26_N1,15.3295
SGR4,13.6034
OSW25,11.9275
16_DCR_9_N1,10.2551
NKL2,8.734
BSR132,7.3729
16_ICY_901_N1,6.0593
CAN68,5.0848
AWP26,4.3935
