siteID_,areaCoverage_
TAR3,89.587
MIY3,82.1132
RGR15,75.7503
LMC22,69.8408
FEV11,64.1914
KAP1,58.5981
FGP1,53.6489
FRC3,49.4001
LOR25,45.2745
HAM102,41.1645
ASK5,37.8437
ORO55,34.6453
16_ANT_106_N1,31.4753
13_VFC_2_N1,28.7704
TSG25,26.0826
16_CTA_27_N1,23.3983
CAC1,20.7819
SWC24,18.4687
16_VAL_14_N1,16.1632
16_FPA_22_N1,14.0072
OSW13,12.3328
16_DCR_10_N1,10.7095
NKL15,9.1167
SGR2,7.5561
16_ICY_901_N1,6.2115
BSR21,5.222
CAN68,4.5193
