siteID_,areaCoverage_
TAR3,89.1007
MIY1,81.4056
RGR15,74.912
FEV11,68.9847
LMC17,63.1429
KAP1,57.35
FGP1,52.3157
FRC2,47.9812
HAM6,43.7504
LOR17,39.5815
ORO20,36.2923
16_ANT_102_N1,33.0358
ASK5,29.9388
TSG24,27.1798
16_CTA_26_N1,24.4575
13_VFC_2_N1,21.7855
16_VAL_14_N1,19.4142
CAC2,17.0985
16_FPA_22_N1,14.9134
HEC22,12.9134
NKL2,11.31
16_DCR_10_N1,9.7164
OSW13,8.1565
SGR4,6.729
16_ICY_903_N1,5.3577
BSR131,4.6208
