siteID_,areaCoverage_
TAR3,88.7406
MIF1,80.8799
RGR15,74.3025
FEV11,68.1631
LMC22,62.156
KAP1,56.201
FGP3,51.1024
FRC3,46.708
HAM102,42.4039
LOR25,38.2095
16_ALP_109_N1,34.8855
ORO31,31.5721
ASK5,28.6965
TSG25,25.8719
16_CTA_28_N1,23.1368
13_VFC_2_N1,20.4829
16_VAL_14_N1,18.0765
16_FPA_22_N1,15.8828
HEC20,14.0573
NFE2,12.2725
16_DCR_10_N1,10.6781
NKL2,9.0923
OSW13,7.562
16_ICY_904_N1,6.1723
SGR5,4.8529
