siteID_,areaCoverage_
TAR3,93.0919
IHR20,87.1659
NFE1,81.9435
LMC12,77.1407
ASK5,72.5913
KAP1,68.0997
FEV11,63.8129
RGR15,59.8589
FRC2,56.1491
CLC4,52.5568
HOC26,49.0928
SWC17,45.8141
LOR17,42.5585
16_MFM_200_N1,39.7522
PCL3,37.1963
TRR1,34.8358
CAN68,32.5006
WPV2,30.2707
16_CTA_28_N1,28.065
SKZ38,25.9636
SGR2,23.9866
16_FPA_22_N1,22.0911
16_VAL_14_N1,20.2795
MED3,18.6417
ORO55,17.0186
16_DCR_9_N1,15.6508
RFA3,14.3253
16_ICY_901_N1,13.1249
STB7,11.9328
16_OSO_4_N1,10.8346
NKL15,9.7714
