siteID_,areaCoverage_
TAR3,89.342
MIY1,81.7511
RGR15,75.3186
LMC12,69.434
FEV11,63.6452
KAP1,57.956
FGP1,52.9593
FRC1,48.6662
HAM19,44.4904
LOR25,40.342
ORO51,37.0995
ASK5,33.8788
16_ANT_106_N1,30.6673
TSG24,27.9438
16_CTA_28_N1,25.2341
13_VFC_2_N1,22.5428
CAC2,20.0746
16_VAL_15_N1,17.7363
16_FPA_26_N1,15.5628
SWC24,13.4101
OSW13,11.7557
NKL2,10.1521
16_DCR_10_N1,8.5486
SGR4,7.0544
16_ICY_901_N1,5.6967
BSR26,4.8435
