siteID_,areaCoverage_
TAR3,89.9623
IHR20,82.6572
RGR15,76.4173
LMC17,70.5097
FEV11,65.0536
KAP1,59.8431
FGP1,54.9765
FRC1,50.8047
LOR17,46.7183
HAM6,42.7193
NFE1,39.0331
ASK6,35.6103
ORO55,32.4808
16_ANT_107_N1,29.3914
13_VFC_2_N1,26.7253
16_CTA_27_N1,24.0825
TSG24,21.456
SWC17,18.9288
16_VAL_15_N1,16.6732
16_FPA_44_N1,14.5415
OSW13,12.8529
SGR2,11.1943
16_DCR_10_N1,9.5382
