siteID_,areaCoverage_
TAR3,89.8356
IHR8,82.4769
RGR15,76.1936
LMC17,70.249
FEV11,64.7293
KAP1,59.5193
FGP3,54.6232
FRC1,50.4255
LOR17,46.3253
HAM19,42.2901
NFE2,38.6787
ASK5,35.2891
ORO55,32.1352
16_ANT_106_N1,29.0168
13_VFC_2_N1,26.3259
16_CTA_27_N1,23.6697
TSG24,21.0207
SWC18,18.5625
16_VAL_13_N1,16.2919
16_FPA_26_N1,14.1518
OSW13,12.4638
16_DCR_10_N1,10.8189
SGR2,9.193
