siteID_,areaCoverage_
TAR3,90.3378
IHR20,83.1932
RGR15,77.1197
LMC22,71.3261
FEV11,66.0648
KAP1,60.868
FGP3,56.1012
FRC2,52.001
LOR29,47.9601
HOC25,44.0548
NFE3,40.1605
ASK4,36.6198
ORO24,33.5724
16_SZA_86_N1,30.5359
SWC17,27.8142
16_CTA_28_N1,25.2001
13_VFC_4_N2,22.611
TSG24,20.0415
16_VAL_15_N1,17.8248
16_FPA_26_N1,15.7203
SGR2,13.9608
16_DCR_10_N1,12.2825
OSW13,10.7063
NKL15,9.2106
