siteID_,areaCoverage_
TAR3,92.3797
IHR20,86.1383
LMC22,81.0239
ASK4,76.0635
NFE2,71.1164
KAP1,66.395
FEV11,61.9318
RGR15,57.9731
FGP3,54.0909
FRC1,50.2835
HOC26,46.626
LOR29,43.1332
SWC24,39.8697
16_ALP_109_N1,36.9943
PCL3,34.4903
ORO31,32.0094
16_CTA_27_N1,29.6945
13_VFC_4_N2,27.4678
BSR131,25.3628
SGR5,23.3261
16_FPA_26_N1,21.3597
16_VAL_15_N1,19.4015
CAN68,17.7644
16_DCR_9_N1,16.244
OSW13,14.8206
AWP27,13.4219
M2L4,12.1706
MED3,10.9452
16_ICY_904_N1,9.7459
