siteID_,areaCoverage_
TAR3,88.9791
MIY2,81.2326
RGR15,74.71
FEV11,68.713
KAP1,62.866
LMC12,57.0501
FGP3,51.9963
FRC2,47.6399
HAM19,43.384
LOR17,39.2057
ORO24,35.8952
16_ANT_107_N1,32.616
ASK4,29.5883
TSG24,26.8081
16_CTA_27_N1,24.0824
13_VFC_1_N1,21.4177
16_VAL_14_N1,19.0316
CAC2,16.793
16_FPA_44_N1,14.604
HEC20,12.6566
NKL15,11.0583
16_DCR_9_N1,9.4662
OSW25,7.9183
SGR2,6.527
16_ICY_904_N1,5.1493
03_V153408_N2,4.4194
