siteID_,areaCoverage_
TAR3,91.8918
IHR20,85.4127
LMC22,80.0965
ASK6,74.9029
KAP1,70.028
NFE3,65.3223
FEV11,60.7057
FGP3,56.5929
RGR15,52.6382
FRC3,48.7464
HOC26,44.9913
LOR17,41.3473
SWC17,38.164
16_MFM_107_N1,35.2697
ORO51,32.6064
PCL20,30.1394
16_CTA_26_N1,27.7076
13_VFC_4_N1,25.398
16_VAL_13_N1,23.3504
SGR4,21.3259
16_FPA_44_N1,19.3227
BSR131,17.3446
16_DCR_10_N1,15.7535
CAN68,14.2313
OSW13,12.7393
AWP26,11.4286
NKL2,10.1585
16_ICY_903_N1,8.945
