siteID_,areaCoverage_
TAR3,91.3907
IHR8,84.6869
LMC22,79.1971
RGR15,73.7141
KAP1,68.7015
FEV11,63.8901
NFE3,59.4432
FGP3,55.0936
FRC3,51.1416
ASK5,47.2933
HOC26,43.4683
LOR29,39.6748
SWC17,36.6145
16_MFM_107_N1,33.7019
ORO51,30.8747
16_CTA_26_N1,28.3605
TSG21,25.8864
13_VFC_2_N1,23.4921
16_VAL_15_N1,21.3935
16_FPA_22_N1,19.3554
SGR4,17.3897
BSR132,15.5606
16_DCR_9_N1,13.9103
OSW13,12.3514
CAN68,10.9646
NKL2,9.6162
16_ICY_903_N1,8.3743
AWP27,7.1662
16_OSO_3_N1,6.3633
M2L4,5.6647
MED3,4.9927
