siteID_,areaCoverage_
TAR3,91.1278
IHR8,84.3196
RGR15,78.6913
LMC12,73.1251
KAP1,68.0427
FEV11,63.1234
FGP1,58.6439
NFE1,54.3261
FRC3,50.3444
LOR25,46.4718
HOC25,42.6297
ASK5,38.847
SWC24,35.8588
16_MFM_200_N1,32.9304
ORO51,30.0488
16_CTA_27_N1,27.512
TSG24,25.021
13_VFC_1_N1,22.5812
16_VAL_15_N1,20.4528
16_FPA_44_N1,18.3989
SGR4,16.471800000000002
BSR21,14.7231
16_DCR_9_N1,13.0602
OSW13,11.4865
NKL15,10.1056
CAN68,8.7962
