siteID_,areaCoverage_
TAR3,89.2225
MIY2,81.58
RGR15,75.116
LMC22,69.25
FEV11,63.3903
KAP1,57.6505
FGP1,52.6342
FRC2,48.3213
HAM102,44.1176
LOR17,39.9594
ORO24,36.6941
16_ANT_106_N1,33.4607
ASK4,30.2993
TSG24,27.5583
16_CTA_26_N1,24.8409
13_VFC_4_N2,22.1597
CAC1,19.7672
16_VAL_14_N1,17.4122
16_FPA_26_N1,15.232
SWC17,13.1596
OSW13,11.5183
NKL2,9.913
