siteID_,areaCoverage_
TAR3,90.5908
IHR20,83.5531
RGR15,77.6301
LMC17,71.9109
KAP1,66.733
FEV11,61.5876
FGP3,56.899
FRC3,52.8412
NFE2,48.8099
LOR17,44.8043
HOC25,40.9281
ASK5,37.3008
16_SZA_86_N1,34.3044
ORO20,31.3115
SWC24,28.4821
16_CTA_26_N1,25.886
13_VFC_4_N2,23.3478
TSG25,20.8117
16_VAL_15_N1,18.623
16_FPA_26_N1,16.5315
SGR2,14.709
16_DCR_10_N1,13.0276
OSW13,11.4475
BSR21,9.8902
