siteID_,areaCoverage_
TAR3,89.7104
IHR20,82.3001
RGR15,75.9759
LMC22,70.0056
FEV11,64.4223
SCS2,59.1679
FRC3,54.9448
LOR29,50.832
HAM19,46.7598
FGP3,43.1229
NFE3,39.5873
ASK4,36.2284
ORO20,33.0512
16_ANT_107_N1,29.905
13_VFC_4_N2,27.2021
16_CTA_27_N1,24.5317
TSG25,21.8629
SWC24,19.4749
16_VAL_13_N1,17.1863
16_FPA_44_N1,15.0383
OSW25,13.3559
16_DCR_9_N1,11.722
SGR2,10.1288
NKL15,8.5433
