siteID_,areaCoverage_
TAR3,88.8606
MIF1,81.0647
RGR15,74.5139
FEV11,68.4469
LMC22,62.4345
KAP1,56.5326
FGP3,51.4576
FRC3,47.0806
HAM19,42.8006
LOR17,38.6139
ORO55,35.2979
16_ALP_110_N1,31.9966
ASK6,29.0427
TSG25,26.2403
16_CTA_26_N1,23.511
13_VFC_1_N1,20.8531
16_VAL_13_N1,18.4555
16_FPA_44_N1,16.2635
HEC22,14.373
NFE2,12.5105
16_DCR_10_N1,10.9174
NKL2,9.325
OSW25,7.7871
16_ICY_903_N1,6.4037
SGR5,5.0501
03_V153408_N2,4.313
