siteID_,areaCoverage_
TAR3,92.134
IHR20,85.7799
LMC22,80.5656
ASK5,75.487
NFE1,70.6572
KAP1,65.8604
FEV11,61.3205
FGP1,57.321
RGR15,53.3636
FRC3,49.5166
HOC25,45.8125
LOR25,42.2451
SWC18,39.0208
16_MFM_200_N1,36.1368
ORO55,33.5627
PCL3,31.0768
16_CTA_26_N1,28.7059
13_VFC_2_N1,26.4373
BSR21,24.3929
SGR2,22.3559
16_VAL_15_N1,20.3538
16_FPA_26_N1,18.3691
CAN68,16.7822
16_DCR_9_N1,15.2217
OSW25,13.763
AWP26,12.4073
NKL15,11.1866
16_ICY_903_N1,9.9824
