siteID_,areaCoverage_
TAR3,90.0904
IHR8,82.8404
RGR15,76.6489
LMC17,70.7794
FEV11,65.3893
KAP1,60.1811
FGP1,55.3466
FRC3,51.2
LOR29,47.1289
HAM102,43.1641
NFE2,39.4072
ASK5,35.9492
ORO24,32.8463
16_SZA_86_N1,29.7755
13_VFC_1_N1,27.1358
16_CTA_28_N1,24.5034
TSG21,21.8979
SWC24,19.3026
16_VAL_14_N1,17.0594
16_FPA_44_N1,14.9374
SGR2,13.2452
OSW25,11.5606
16_DCR_10_N1,9.8953
