id,area,area_removed
106_5,92.67978410578732,312691299.899178
102_3,85.35988943233299,312677761.391872
099_1,78.04086892241641,312640268.130296
031_2,70.90233018262029,304930748.517533
095_2,63.8097785891097,302966521.953644
037_11,57.02262501811416,289921033.014378
105_1,51.10058982868958,252966465.230028
023_12,45.352157238332154,245550921.181643
032_2,39.780525173447025,237998617.20552
081_1,34.4691150050621,226883014.217863
108_5,29.18100185686442,225887783.371303
046_2,24.142223504936076,215237077.921935
052_7,19.901982175990987,181126741.210659
112_1,15.792670300607842,175533942.768987
098_4,12.110272480429298,157297802.759343
034_3,8.552114642254741,151990774.133332
030_4,6.714111800385114,78512287.388669
048_1,4.8831786709425815,78210396.510108
094_1,3.446516603570958,61368658.490754
044_6,2.3525120303002827,46731645.421924
104_4,1.5120905907384423,35899512.230505
040_2,0.9090764545150664,25758450.318778
103_2,0.6471499054932216,11188491.226744
111_5,0.3870970505438814,11108451.340406
079_4,0.2429733826354347,6156406.824668
087_6,0.1129853535058269,5552586.894798
083_3,0.02900975247577774,3587113.558721
038_14,0.0023513860639077584,1138742.52088
028_5,6.91200830976546e-4,70916.7054
035_3,0,29525.431699
096_4,NA,NA
071_1,NA,NA
052_5,NA,NA
110_5,NA,NA
079_1,NA,NA
028_10,NA,NA
098_5,NA,NA
112_3,NA,NA
038_1,NA,NA
029_5,NA,NA
026_11,NA,NA
044_9,NA,NA
027_1,NA,NA
046_3,NA,NA
112_5,NA,NA
099_5,NA,NA
038_12,NA,NA
046_5,NA,NA
098_3,NA,NA
030_3,NA,NA
108_9,NA,NA
087_5,NA,NA
114_4,NA,NA
034_4,NA,NA
028_7,NA,NA
114_1,NA,NA
030_5,NA,NA
052_4,NA,NA
103_1,NA,NA
026_10,NA,NA
102_12,NA,NA
052_2,NA,NA
106_4,NA,NA
045_4,NA,NA
103_3,NA,NA
029_4,NA,NA
038_11,NA,NA
026_8,NA,NA
096_5,NA,NA
034_2,NA,NA
030_1,NA,NA
045_2,NA,NA
027_2,NA,NA
026_1,NA,NA
045_5,NA,NA
104_5,NA,NA
045_3,NA,NA
087_2,NA,NA
114_5,NA,NA
035_4,NA,NA
030_2,NA,NA
044_8,NA,NA
112_4,NA,NA
094_3,NA,NA
094_5,NA,NA
102_4,NA,NA
048_2,NA,NA
029_3,NA,NA
035_9,NA,NA
114_2,NA,NA
044_2,NA,NA
049_2,NA,NA
110_3,NA,NA
095_1,NA,NA
023_13,NA,NA
102_8,NA,NA
039_3,NA,NA
110_2,NA,NA
106_2,NA,NA
038_10,NA,NA
083_2,NA,NA
028_8,NA,NA
038_15,NA,NA
081_3,NA,NA
087_3,NA,NA
108_2,NA,NA
108_3,NA,NA
038_16,NA,NA
027_3,NA,NA
110_4,NA,NA
046_1,NA,NA
109_2,NA,NA
108_4,NA,NA
114_3,NA,NA
087_1,NA,NA
038_9,NA,NA
099_4,NA,NA
098_1,NA,NA
094_4,NA,NA
023_6,NA,NA
102_11,NA,NA
048_3,NA,NA
035_2,NA,NA
026_14,NA,NA
046_4,NA,NA
102_9,NA,NA
034_1,NA,NA
095_4,NA,NA
112_2,NA,NA
096_2,NA,NA
027_4,NA,NA
028_6,NA,NA
028_11,NA,NA
095_3,NA,NA
079_5,NA,NA
026_6,NA,NA
105_4,NA,NA
104_2,NA,NA
108_10,NA,NA
109_3,NA,NA
094_2,NA,NA
045_1,NA,NA
023_1,NA,NA
096_3,NA,NA
096_1,NA,NA
105_2,NA,NA
083_1,NA,NA
039_1,NA,NA
103_4,NA,NA
026_7,NA,NA
108_6,NA,NA
037_8,NA,NA
106_1,NA,NA
109_4,NA,NA
038_13,NA,NA
105_5,NA,NA
027_5,NA,NA
