id,area,area_removed
106_4,94.72207104313112,78172824.241833
105_2,89.44421816217026,78171697.137532
103_4,84.16649617891875,78169756.974759
099_4,78.8894278840897,78160066.299182
095_1,73.61261734446632,78156261.714913
040_2,68.34177186029669,78067899.258138
034_1,63.07101330961454,78066631.48458
031_2,57.80051820870493,78062719.403346
079_5,52.73493136899291,75027755.737799
108_10,47.70992168786866,74426768.87586
098_5,42.704388816225475,74138292.616157
028_5,37.70453200924194,74054099.122618
046_5,32.876013256147054,71516346.217265
048_1,28.453708145136147,65499958.2004
112_1,24.49795960080286,58589654.811214
052_7,20.848443428585746,54053964.846791
032_2,17.234823867436468,53522290.492928
094_1,13.654930072101914,53022769.11153
023_1,10.143445010054815,52009535.777199
104_4,7.442924137208744,39998140.422041
035_4,5.260210880057338,32328748.967702
044_2,3.354713376309495,28222835.637048
102_4,1.8236414886059866,22677117.209645
081_1,1.1502247380800323,9974156.475118
037_11,0.6602822913154558,7256671.05282
030_5,0.22764553093604736,6407895.998473
026_6,0.07750484870231905,2223773.995391
038_12,0.022099438784987435,820624.416681
029_4,0.0029117414407821584,284194.142125
027_2,8.548320824335609e-4,30465.437308
087_6,0,12661.147712
094_3,NA,NA
045_3,NA,NA
079_4,NA,NA
027_4,NA,NA
038_15,NA,NA
105_1,NA,NA
104_2,NA,NA
039_1,NA,NA
044_8,NA,NA
108_5,NA,NA
038_9,NA,NA
038_14,NA,NA
023_13,NA,NA
114_5,NA,NA
045_5,NA,NA
028_8,NA,NA
094_4,NA,NA
096_5,NA,NA
087_5,NA,NA
108_6,NA,NA
098_4,NA,NA
029_5,NA,NA
109_3,NA,NA
095_2,NA,NA
102_11,NA,NA
045_2,NA,NA
102_8,NA,NA
109_2,NA,NA
108_3,NA,NA
026_7,NA,NA
112_5,NA,NA
048_3,NA,NA
094_2,NA,NA
038_1,NA,NA
103_2,NA,NA
114_3,NA,NA
114_1,NA,NA
026_8,NA,NA
110_4,NA,NA
039_3,NA,NA
037_8,NA,NA
103_3,NA,NA
026_10,NA,NA
035_9,NA,NA
049_2,NA,NA
046_2,NA,NA
114_4,NA,NA
087_2,NA,NA
109_4,NA,NA
110_5,NA,NA
038_16,NA,NA
108_2,NA,NA
102_9,NA,NA
028_11,NA,NA
114_2,NA,NA
034_2,NA,NA
110_2,NA,NA
112_3,NA,NA
038_11,NA,NA
079_1,NA,NA
034_3,NA,NA
044_6,NA,NA
095_4,NA,NA
102_12,NA,NA
045_1,NA,NA
038_13,NA,NA
030_2,NA,NA
034_4,NA,NA
103_1,NA,NA
083_3,NA,NA
096_2,NA,NA
028_7,NA,NA
046_1,NA,NA
111_5,NA,NA
095_3,NA,NA
048_2,NA,NA
035_2,NA,NA
087_3,NA,NA
108_4,NA,NA
027_3,NA,NA
029_3,NA,NA
046_3,NA,NA
030_1,NA,NA
045_4,NA,NA
098_3,NA,NA
052_2,NA,NA
099_5,NA,NA
026_1,NA,NA
104_5,NA,NA
044_9,NA,NA
106_1,NA,NA
106_5,NA,NA
105_5,NA,NA
105_4,NA,NA
027_1,NA,NA
096_3,NA,NA
098_1,NA,NA
052_4,NA,NA
112_4,NA,NA
030_3,NA,NA
071_1,NA,NA
035_3,NA,NA
102_3,NA,NA
052_5,NA,NA
108_9,NA,NA
087_1,NA,NA
026_11,NA,NA
038_10,NA,NA
030_4,NA,NA
094_5,NA,NA
110_3,NA,NA
096_4,NA,NA
081_3,NA,NA
083_2,NA,NA
028_10,NA,NA
106_2,NA,NA
046_4,NA,NA
099_1,NA,NA
112_2,NA,NA
028_6,NA,NA
026_14,NA,NA
096_1,NA,NA
023_12,NA,NA
083_1,NA,NA
023_6,NA,NA
027_5,NA,NA
