id,area,area_removed
106_5,71.6664321631589,6538634644.943249
099_5,50.78514795808163,4818864179.01928
030_1,35.56412381390225,3512613344.0369744
037_11,27.145192965710685,1942866000.031998
079_5,20.207736010407,1600999095.6180668
108_2,14.615555833449967,1290524393.762575
102_4,10.581343152457382,930986281.299745
114_5,7.715055398359301,661464101.140173
052_5,5.553601295017641,498806621.233282
087_2,3.7092891518617734,425629663.941417
032_2,2.145401005261534,360895771.178956
023_12,1.5451217393529864,138528686.630053
104_2,0.9947643655167128,127018485.663313
095_3,0.5986095036642665,91423392.894345
111_5,0.22983203040158195,85094732.40091
112_4,0.15068489379084463,18273236.048747
083_2,0.09388327647366654,13099513.507586
046_5,0.0494237326266556,10260010.279167
098_1,0.01303517729776649,8397525.025239
103_2,0.006955074643573501,1403128.366409
105_5,0.0020020115221721113,1143037.175772
038_1,3.2959129880488856e-4,385950.762581
034_4,0,76061.034982
110_5,NA,NA
045_1,NA,NA
038_15,NA,NA
038_14,NA,NA
110_4,NA,NA
044_9,NA,NA
094_4,NA,NA
104_4,NA,NA
026_10,NA,NA
030_5,NA,NA
114_1,NA,NA
027_5,NA,NA
028_8,NA,NA
087_5,NA,NA
027_3,NA,NA
106_1,NA,NA
034_3,NA,NA
095_1,NA,NA
105_2,NA,NA
106_4,NA,NA
028_10,NA,NA
030_2,NA,NA
038_11,NA,NA
035_2,NA,NA
071_1,NA,NA
028_11,NA,NA
038_12,NA,NA
087_1,NA,NA
108_9,NA,NA
026_7,NA,NA
046_4,NA,NA
044_6,NA,NA
087_3,NA,NA
110_3,NA,NA
048_1,NA,NA
094_1,NA,NA
048_2,NA,NA
035_3,NA,NA
108_10,NA,NA
030_4,NA,NA
102_9,NA,NA
094_2,NA,NA
102_8,NA,NA
099_1,NA,NA
103_4,NA,NA
030_3,NA,NA
083_3,NA,NA
026_8,NA,NA
110_2,NA,NA
102_11,NA,NA
039_3,NA,NA
079_4,NA,NA
038_9,NA,NA
028_7,NA,NA
081_3,NA,NA
105_1,NA,NA
114_3,NA,NA
087_6,NA,NA
039_1,NA,NA
096_1,NA,NA
052_7,NA,NA
038_13,NA,NA
096_4,NA,NA
044_2,NA,NA
045_5,NA,NA
109_4,NA,NA
079_1,NA,NA
037_8,NA,NA
096_5,NA,NA
094_5,NA,NA
027_2,NA,NA
027_4,NA,NA
052_2,NA,NA
026_14,NA,NA
095_2,NA,NA
108_3,NA,NA
038_10,NA,NA
046_3,NA,NA
108_6,NA,NA
023_1,NA,NA
108_5,NA,NA
083_1,NA,NA
027_1,NA,NA
103_1,NA,NA
106_2,NA,NA
034_2,NA,NA
046_2,NA,NA
031_2,NA,NA
112_2,NA,NA
029_3,NA,NA
112_3,NA,NA
096_2,NA,NA
028_5,NA,NA
104_5,NA,NA
040_2,NA,NA
049_2,NA,NA
099_4,NA,NA
112_5,NA,NA
098_3,NA,NA
044_8,NA,NA
045_4,NA,NA
095_4,NA,NA
035_9,NA,NA
045_2,NA,NA
026_11,NA,NA
098_4,NA,NA
102_3,NA,NA
029_4,NA,NA
108_4,NA,NA
102_12,NA,NA
103_3,NA,NA
114_2,NA,NA
109_2,NA,NA
035_4,NA,NA
052_4,NA,NA
034_1,NA,NA
029_5,NA,NA
094_3,NA,NA
048_3,NA,NA
026_1,NA,NA
045_3,NA,NA
023_13,NA,NA
105_4,NA,NA
096_3,NA,NA
038_16,NA,NA
098_5,NA,NA
114_4,NA,NA
046_1,NA,NA
023_6,NA,NA
081_1,NA,NA
112_1,NA,NA
028_6,NA,NA
026_6,NA,NA
109_3,NA,NA
