siteID_MAX1,areaCoverage_MAX1,siteID_Random2,areaCoverage_Radom2,siteID_Random3,areaCoverage_Radom3,siteID_Random4,areaCoverage_Radom4,siteID_Random5,areaCoverage_Radom5,siteID_Random6,areaCoverage_Radom6
TV1500,30.0321,TV2086,30.3269,TV2087,30.3173,TV2077,30.3333,TV1500,30.0321,TV0977,100.0353
MB0017,17.5481,TV1119,14.7308,TV0400,16.6346,TV0369,15.2564,MB0019,17.7692,MB0013,30.4167
HS0259,6.4936,HS0252,7.5321,HS0260,9.4135,HS0194,8.0737,HS0253,6.7244,HS0258,16.8365
TV1118,2.2532,MB0013,2.7436,MB0018,3.3301,MB0009,2.6186,TV1151,3.0224,TV1147,5.7404
