id,area,area_removed
RDD7,98.6546212499458,78217228.658452
PLA3,97.30924255149324,78217228.658193
ORO2,95.96386373263688,78217228.657402
HEA2,94.61848494818159,78217228.656735
ANG2,93.27310614652578,78217228.656096
ALH8,91.92772737927103,78217228.656051
DAN2,90.58234856041467,78217228.65594
MOH2,89.23696970715721,78217228.655353
MAD12,87.89159090550139,78217228.655257
MAD33,86.54621225865046,78217228.655217
MAD46,85.20083330218974,78217228.655063
LYN2,83.855454534935,78217228.654213
CR95,82.51007571607863,78217228.653601
SMAR3,81.16486523893762,78207438.085034
SON1,79.8202270754673,78174173.362645
SPRC,78.49073868594793,77293422.244237
MDT6,77.18720027419373,75784733.78866
HAM13,75.88992411576885,75420654.928046
KIN3,74.59538354891971,75261609.575275
PAR894,73.31239455720917,74588710.49649
DUN1,72.03114643246613,74488820.64748
PAY4,70.77285752385556,73154022.383994
MAD6,69.5189348355075,72900193.05034
PSK4,68.2686734375639,72687251.952096
ONED,67.02420050398989,72350727.393747
ION5,65.78351511280671,72130597.271406
NAP8,64.54643492105697,71920683.978779
NOV1,63.31890029110636,71366045.25779
MER2,62.09913163756484,70914542.658125
PEN10,60.88774580630918,70427215.14384
MARD,59.68895364509604,69695027.339832
HV4A,58.51225697474342,68410309.256007
HH2,57.33858297303095,68234722.889819
ROV8,56.172521312476555,67792135.843982
MTR6,55.00657241868275,67785580.098584
CLO3,53.841807042658274,67717545.501052
MAD8,52.67877954070681,67615740.118577
MAD23,51.51588886907573,67607777.24968
NAP1,50.38524357398572,65733113.952725
OAKG,49.27086096238655,64787640.195592
CEN4,48.1613726449237,64502760.863511
CRE3,47.05678508900137,64217513.286452
FOL1,45.97909259468503,62652806.397998
MOD3,44.908338524247974,62251175.000492
CHI2,43.84152005847681,62022374.385529
MAD35,42.787483316285915,61279380.118109
SUN7,41.740368021038265,60876867.993128
FHL8,40.69431905625978,60814915.609249
MF38,39.65220222163749,60586279.390754
TAC8,38.634810273298335,59148599.562851
MCL4,37.620227896070816,58985482.941032
CRP3,36.60944527361975,58764575.266364
OJAI4,35.615788956728224,57770237.945632
BS5,34.6271152759624,57479215.451275
DIA6,33.65233918681014,56671273.553816
WLT4,32.691690161716984,55850242.175673
CTW7,31.741531180244774,55243717.991701
PRI5,30.80240839403814,54598444.057206
PLA1,29.872635599455542,54054850.426301
NAP7,28.98106321584298,51833966.044608
BEL5,28.092959132541274,51632325.289945
FT1,27.22742168017625,50320362.553464
HAM3,26.363567851371283,50219045.587302
RDD3,25.501527579028988,50117041.343169004
OJAI1,24.64653682887389,49707185.972217
CHE102x,23.81872190478985,48127254.983333
LAY10,23.001397523142504,47517352.68795
SUG7,22.205337863324324,46281079.321899
CD161,21.409662979655373,46258831.91284
SPRB,20.663347582901952,43389056.822462
MRD2C,19.95298149324043,41298691.945947
MER8,19.32620085797224,36439870.385853
NIC10,18.709300610275235,35865134.758091
CVB3,18.100695892107847,35382878.739576
MOH8,17.501758463983137,34820844.352393
HAT4,16.91451924562696,34141975.699425
UKI7,16.33318328806502,33797541.110682
PAT3,15.759467497908277,33354366.053661
LAY5,15.249523495332465,29646756.850102
MAD2,14.754100638458805,28802656.237049
KIN1,14.261758381654454,28623682.142985
SON7,13.771690896675551,28491756.47544
LYN1,13.305577851253092,27098740.595556
ANG7,12.841310664913252,26991418.512387
CCNP3,12.390901715344354,26185745.817521
JAS1,11.9409574384474,26159105.215894
MAD24,11.517793220325231,24601790.24958
COT1,11.099557886631564,24315211.889568
ALH1,10.696216262403672,23449361.60274
BLU6,10.30486007981361,22752536.798151
MC14,9.926399694805673,22002512.753666
CLO7,9.562454796521209,21158917.296942
NAP4,9.203146046622168,20889381.284873
TIN12,8.846569379388068,20730689.579054
WLT1,8.499010595691765,20206259.259412
HAM24,8.163339348141943,19515125.580774
NOV3,7.831376176473846,19299369.5462
CEN1,7.5085336959896765,18769327.08777
DIG5,7.208774258347781,17427325.742702
DRY4,6.915789031000169,17033493.092105
MARA,6.635225365060775,16311266.729567
CRE1,6.358204460583336,16105398.245254
SPRA,6.090682745240819,15553105.159533
DUN8,5.849686847445473,14010974.479948
SCL1,5.609659374627944,13954644.023473
SIL1,5.384739930043265,13076297.580431
MAD19,5.160908901425094,13013035.197548
CR158,4.965593947996064,11355162.919751
SON5,4.778240437947954,10892302.871053
FOL3,4.5985934076303385,10443959.375161
PO1,4.438134924787118,9328678.414547
UKI3,4.287588358110589,8752428.943115
GRV1,4.13837928846525,8674661.176315
MAD41,3.9921967231811575,8499152.473318
CTW2,3.851560645026242,8176269.459754
MAD30,3.721533156635342,7559493.940812
HEA8,3.5944353851496436,7389171.980216
CRE8,3.4714654860006555,7149196.26757
MOH5,3.3488788665536444,7126900.188441
LAY2,3.2274197771081594,7061355.820845
OAKA,3.108728478655098,6900444.602602
PSK2,2.991846092518067,6795271.447669
MTR3,2.8822259648853383,6373058.004492
SMAR6,2.773537487469271,6318903.923345
HEA5,2.665679108263382,6270638.123667
CR68,2.562427309709319,6002818.972886
SUG3,2.4681196903658544,5482830.728723
PLA4,2.3746146655641454,5436170.069049
MAD44,2.2842607802590105,5252977.266546
PAY8,2.1943074612016713,5229651.001117
TAC7,2.1058310151762916,5143846.66716
MAD47,2.0186031737753423,5071219.565677
SUN6,1.9325588845448074,5002410.153
BEL6,1.8488667867842286,4865664.646787
PEN2,1.7663969252155032,4794612.939724
HV7,1.6865315354824342,4643194.742479
HV1,1.6115501883619952,4359244.069167
HH6,1.5426199063026766,4007446.334324
SMAR4,1.4744517975088203,3963138.878232
MOD8,1.4113982186051817,3665789.523726
MCL2,1.3487683922814424,3641151.80642
PO6,1.2886302194311434,3496299.296969
ROV2,1.229618269341094,3430828.944381
GRV7,1.1723339073992807,3330379.025098
FHL5,1.1153964116096942,3310218.418705
MAD10,1.0645625801420389,2955362.132249
DIA1,1.0203981560595348,2567616.486019
ORO4,0.976762425070405,2536884.990895
ANG5,0.9333706321835701,2522697.311206
RDD5,0.8899963838507009,2521678.389094
NOV4,0.8474239388346047,2475058.439691
PEN6,0.8062249915864146,2395207.877396
UKI1,0.7656501488441946,2358917.397468
OAKH,0.7255402711831502,2331899.550564
BLU7,0.6886072994322492,2147196.363723
CTW8,0.6556594011092128,1915519.498143
CHI7,0.6238312409416759,1850231.229154
HAM11,0.5924677706466249,1823396.009938
ALH5,0.5640375089670259,1652886.505129
ION1,0.5361055986227665,1623896.289375
CR175,0.5097639472906048,1531451.024228
PLA2,0.4850020970403336,1439594.46932
MAD18,0.460992994157904,1395837.736325
MAD5,0.4381850396014829,1325992.408236
MER5,0.417082037278574,1226885.294344
SON6,0.3962597478191153,1210559.747134
CR122,0.37550061875393304,1206882.072272
ROV5,0.35536989433049654,1170360.291022
MARG,0.336107229715868,1119889.459816
CLO5,0.31799077489257516,1053244.407603
OKG2,0.3000264244719472,1044409.941123
MDT4,0.2821711770962252,1038063.210224
MAD34,0.2670905837296264,876747.442767
FOL8,0.2524438052606428,851531.904165
HH1,0.23898197220606412,782636.53562
FT3,0.22664072013359693,717497.356907
MAD29,0.21458207298432141,701056.803232
MAD22,0.20394388108562495,618478.457131
NAP3,0.19336809275730824,614852.648795
CEN2,0.18288613339162152,609403.323638
OJAI6,0.17241361712409867,608846.984443
MAD38,0.16291171030336718,552419.794917
ONEC,0.1539192835693635,522803.548231
CVB6,0.14532926354126782,499408.279179
LAY11,0.13705501108346752,481042.187202
MAD32,0.12945684317289616,441736.764039
NAP6,0.12264264161589936,396156.659583
ALH3,0.11631824272431983,367685.91884
MAD7,0.11026296353013876,352041.0578
BS1,0.10422729295509578,350900.855842
FT9,0.09845341464608914,335677.561373
CEN7,0.09270802043646201,334031.019604
COT5,0.08743018859001925,306836.067491
MAD20,0.08274887157840832,272160.05939
NIC9,0.07830051872259215,258615.527884
TIN5,0.07393720535188004,253671.551955
NAP2,0.06959286418021117,252573.858102
MAD9,0.0653015006813013,249493.267727
MARB,0.06114913477121138,241401.217008
HH5,0.05731814380846858,222728.726718
TAC6,0.05362386276231296,214779.635291
CHI4,0.05041947038429013,186293.817105
CR96,0.047308734963466256,180854.995515
CHE100x,0.04446292230752357,165451.951021
CR151,0.04164616136888282,163756.163574
LYN4,0.03899743253582085,153992.666109
MTR7,0.03656285046439834,141543.675585
PAY5,0.03422816914732137,135730.498489
JAS2,0.031929264959899825,133655.529516
MCL7,0.029668993192288894,131397.209126
KIN2,0.02765173069764522,117288.13915
MAD14,0.025687703883907093,114181.001379
CD167,0.023737936320401824,113358.059452
HEA1,0.022065269506295084,97241.65917
CAS2,0.020450172909955995,93902.043352
SUN2,0.0189680021107213,86171.923154
CHE922,0.01764672519167741,76814.703618
MRD5,0.01638276048225461,73483.97536
CTW6,0.015142824931547505,72088.560342
DUN5,0.013918335468547404,71184.721039
UKI2,0.0127347660975907,68811.13443
CRE2,0.011606100860220592,65616.306075
MF37,0.010504578079867918,64039.555765
ALH7,0.009461365140636351,60648.312526
RRD4,0.008490463284612195,56444.018945
HH8,0.007538155215682999,55364.167164
SUN5,0.006706852967487424,48333.685258
CR63,0.00604623170850858,38406.959961
LYN6,0.0054184806874006605,36489.942737
LAY9,0.00487150341670711,31799.804258
CR128,0.004372790869962178,28995.461753
CR66,0.0038869615300018215,28242.596884
MER7,0.0035592223817063843,19055.565218
MAD45,0.0032775806889285162,16376.458032
ION4,0.003026590363961211,14590.260855
SON2,0.0027965847015802626,13373.69937
MOH3,0.0025750245058631673,12880.869159
