id,area,area_removed
HEA2,98.13407815403943,312868868.264742
PLA3,96.2786901718251,311102606.771688
DAN2,94.42843502892688,310241952.274049
MAD18,92.60944027600078,305000535.675373
PEN7,90.84277334234378,296226245.827966
MAD46,89.08119877094434,295372448.850159
ALH1,87.31983504762621,295337398.669274
LYN1,85.56466572174858,294298400.672072
ION5,83.82474288778434,291742006.624358
NAP8,82.14110111060629,282304630.069746
SON1,80.4595407798364,281956067.879659
NAP2,78.80601392228951,277255116.952265
RDD3,77.15329266973282,277120370.88249
MARC,75.51665692986859,274423711.810351
CR66,73.8930518805405,272239816.519941
DUN1,72.27681797970287,271002426.828426
MER2,70.66592448611205,270106964.336246
HAM24,69.07373125640004,266970901.286602
ONED,67.49643620835381,264471075.156839
ORO2,65.93700863569349,261477370.317353
MOH2,64.38425235262521,260359731.96077
ANG5,62.83842310354631,259197235.128188
SUN7,61.30281211404963,257483875.922533
DIA1,59.791833528884986,253353406.027711
SMAR6,58.2874201413138,252252901.965981
MAD5,56.79415047501839,250384019.818628
CHE922,55.31700842662146,247677586.481946
KIN3,53.87304060487248,242117522.859575
MCL2,52.44809539634876,238927672.661363
CTW2,51.039018011831175,236267462.53164
MOD8,49.63004203764269,236250513.974374
CRE1,48.25843810161274,229987088.084821
SPRB,46.91479471807574,225295778.1285
NOV4,45.580872388891244,223662079.022987
PSK4,44.263828677033636,220834771.159096
WLT1,42.96989186688116,216961141.335081
OJAI4,41.6967467804209,213494983.749325
BS5,40.433322539576295,211844937.356214
MAD34,39.174441032988874,211083864.711254
SUG3,37.92297519548157,209840024.172931
FT1,36.679242128159885,208543614.491765
MTR3,35.46345050496284,203858079.678025
HH1,34.255820045585196,202489724.647818
MDT6,33.06591928333993,199516902.900263
FOL1,31.894923997159623,196344887.861477
OAKG,30.735503175669493,194406115.07114
FHL3,29.59488792282061,191252836.291981
CLO7,28.464450321289377,189546740.408861
CHI2,27.3423942321678,188141030.555187
PAY4,26.230742840425293,186393232.053566
SIL1,25.209976162114344,171157334.206862
BEL6,24.203997201924416,168677788.069451
PRI5,23.200417993958016,168275334.925516
CRP3,22.201281797706297,167530394.468886
ROV8,21.225896969260166,163550340.548965
MRD2C,20.31801354319427,152229573.948097
CVB3,19.414934362884043,151424273.691759
CEN1,18.51318944645614,151199874.353966
TAC7,17.672980012367837,140882108.030188
UKI4,16.902055756381905,129264985.743584
