id,area,area_removed
ALH6,99.2952336449735,3128689.29477
CTW8,98.59046751520624,3128689.294758
MAD28,97.88570138543898,3128689.294755
MC13,97.18093503041247,3128689.294753
CR151,96.47616890064522,3128689.294728
MAD35,95.77140277087797,3128689.294725
HAM15,95.06663641585146,3128689.294721
MTR4,94.3618702860842,3128689.294712
OJAI4,93.65710415631693,3128689.294712
MAD23,92.95233802654968,3128689.294711
MAD7,92.24757167152318,3128689.294706
HV1,91.542805541755925,3128689.294696
RDD7,90.83803941198867,3128689.294696
CEN2,90.13327305696215,3128689.294696
CD165,89.4285069271949,3128689.294695
MARC,88.72374079742765,3128689.294695
MF34,88.01897444240115,3128689.294694
OAKA,87.3142083126339,3128689.294693
CR173,86.60944218286663,3128689.294693
CR68,85.90467605309937,3128689.294691
WLT1,85.19990969807286,3128689.29469
DUN5,84.49514356830561,3128689.294689
BEL4,83.79037743853836,3128689.294689
MAD14,83.08561108351185,3128689.294688
FOL3,82.38084495374459,3128689.294687
ROV8,81.67607882397733,3128689.294687
DIA5,80.97131269421007,3128689.294686
MER2,80.26654633918358,3128689.294685
CRP5,79.56178020941631,3128689.294684
MAD19,78.85701407964906,3128689.294681
MOD4,78.15224772462255,3128689.294676
LAY11,77.44748159485529,3128689.294675
HEA5,76.74271546508804,3128689.294675
PAR894,76.03794933532077,3128689.294674
TAC6,75.33318298029428,3128689.294673
CLO2,74.62841685052702,3128689.294672
LYN6,73.92365072075975,3128689.294671
SPRC,73.21888436573326,3128689.294671
CHE102x,72.514118235966,3128689.294665
ION1,71.80935210619874,3128689.294664
NOV4,71.10458575117224,3128689.294664
HV7,70.39981962140499,3128689.294664
HAT4,69.69505349163772,3128689.294664
ALH1,68.99028713661122,3128689.294663
MRD2C,68.28552100684396,3128689.294662
ANG5,67.58075487707671,3128689.294659
NAP6,66.87598874730945,3128689.294658
CRE3,66.17122239228294,3128689.294657
CRE8,65.46645626251568,3128689.294657
NOV1,64.76169013274843,3128689.294655
OAKG,64.05692377772192,3128689.294653
NIC6,63.35215764795466,3128689.294652
HH3,62.64739151818741,3128689.294651
