id,area
SMAR4,93.79511920273268
OJAI4,84.35926330246153
CR152,80.09648906574638
CHI3,63.57009543261613
NAP2,42.35306546466176
RED4,40.032397788498784
CHI8,40.027115540373984
NAP7,39.208367081029685
CRE5,38.93545092791492
MARC,22.48124801915695
CEN7,17.644469486213332
CRP3,9.1013135190337
CAS5,5.477691305419587
JAS5,5.3262668591752655
KIN2,4.954748741064197
FHL2,4.3737014473359865
ION4,4.283903229214354
CR171,4.239884494841005
MOD3,4.113110539845758
MC8,3.687009191111737
LAY7,0.09860196499630243
SPRC,0.0686692256224249
MC7v,0.06514772687255696
CHE100x,0.049300982498151215
SCL1,0
