id,area
TAR3,91.2602637089989
16_PTL_7_E,90.0789775902623
MIY3,83.4755052784789
HAM102,79.74832802107706
16_UNA_1_A5,79.73911601599204
BSR131,77.94953049480749
KIC2,75.52462368959227
BEL3,71.20664983940405
CDR5,66.88284171932864
SWB36,63.10377016661447
16_LAU_9_N1,63.089952158986925
PCL20,60.65706161603135
WMO3,57.525901087630736
ORO20,54.651141367430036
M2L4,53.331982239254195
13_VFC_4_N1,50.91505917177933
16_ZEN_2_N1,50.914137971270826
16_DHS_22_A2,50.911374369745324
16_CTA_27_N1,48.38667084277564
NKL15,47.022065822847004
LCC2,46.003832194115375
02_V142998_3_N1,45.94211176004569
16_SDP_6_N1,45.277004992906754
SHC2,45.061751140753294
STB18,41.65914352918056
GEI12,37.14403277017276
16_VAL_15_N1,35.030491736831436
16_ANT_107_N1,32.127788934539495
ASK6,28.1331564628357
CVG19,27.929571150456606
00_ATT_N3,27.72936357327536
SGR5,26.900590182459116
16_SZA_90_N1,26.686871664486496
LMC22,26.686564597650325
SKZ6,25.951446591865185
16_VAT_6_N1,25.944076987797164
16_ICY_903_N1,25.881742420055147
16_FPA_22_N1,23.86001437072793
MUG3,23.80750594174328
FRC1,23.790310198917897
TSG25,23.67792373688057
OPB29,23.636469713997947
16_AMS_10_N1_B,23.588567287555808
16_VCC_4_N1,23.523469118288286
CLC3,23.45530028065909
SWC18,19.61235882602207
03_V153408_N2,19.012964361822995
CAN68,16.592663559150285
HOC17,16.288053257672065
BCB21,16.287439123999732
TBR2,11.987582217145384
FEV11,11.776934367534437
CAC1,8.2680816306477265
KLM23,7.77308989074562
IHR20,7.77308989074562
IM10,7.762035484643587
16_ALP_110_N1,7.76172841780742
OSW25,6.192309818155019
EAF3,5.63344817633006
AWP27,5.267117440782161
KAP1,4.783794240654421
NFE1,4.123600542894167
FHS2,4.105176532724113
LOR17,3.1640166798705405
16_DCR_10_N1,1.506162831401883
16_AKC_41_N1,1.3590778168776216
RGR15,1.3010421848419527
MED1,1.2998139174972825
CAT11,1.2813899073272288
FGP3,1.1336907591306324
RFA12,0.922428775847351
THR21,0.6119842044819476
16_OSO_2_N1,0.008290804576524126
HEC20,0
