id,area
FGP3,98.42414189102972
16_FOS_2_N1,97.76062268725278
LCC1,95.7636850835779
SKZ27,94.76840627791246
MUG3,93.63276764067882
EAF2,91.64221002934796
16_KCG_10_N1,90.0663519203777
WMO3,88.4777338267194
16_ZEN_4_N1,87.03585555697333
HEC20,86.01505678193186
16_CTA_27_N1,84.89855812173025
16_VAT_5_N1,84.19037897154523
16_SDP_6_N1,83.62893964527242
OPB3,82.59538088554294
16_VCC_4_N2,82.42312109225469
AWP27,81.42784228658925
WTB18,80.18374377950747
SWB36,78.97792522648973
KAP1,76.98098762281485
CAN68,75.43702947556463
16_VPT_4_N1,75.37960954446855
16_EBR_63_N1,75.03508995789205
BEL1,74.86283016460379
WKY1,73.69529156565012
IM6,71.73025392369529
HOC25,70.04593594487687
16_DHS_23_N1,69.7907362511165
LMC12,67.79379864744163
PCL3,66.35830037003956
16_KFC_5_N1,65.93722087533494
THR21,64.31032282761261
WPV2,63.23848411381906
GEI11,63.034324358810764
13_VFC_4_N1,61.860405767513086
CVG10,61.32448641061631
16_PTL_7_F,61.31172642592829
16_FPA_22_N1,59.621028454765856
ICS24,59.45514865382161
ASK4,57.49011101186679
SGR4,57.34975118029858
MIF1,55.3528135766237
16_VAL_14_N1,55.263493683807575
16_AMS_32_N1,54.24269490876611
MIY3,52.309557228531325
16_PTR_6_N1,51.82467781038663
HAM19,50.35727957126451
16_OSO_3_N1,49.04300114839862
16_ANT_106_N1,47.926502488197016
KIC2,47.49266300880439
16_ICY_904_N1,47.18642337629195
ORO20,46.29322444813066
BSR132,44.296286844455786
NFE1,42.299349240780906
SWC17,40.30241163710603
16_SLS_47_N1,40.30241163710603
M2L4,38.66913359703968
CLC2,36.67219599336481
STB7,35.31325762409085
TSG21,34.34349878780145
SCS2,32.34656118412658
FRC1,30.349623580451702
MED3,28.43562587724895
BCB21,28.384585938496876
NOF1,26.387648334822
MCB4,25.481689421972693
IHR8,23.48475181829782
OZF10,22.514992982008422
CDR2,21.870613755263495
16_UGC_2_N1,21.774913870103354
03_V153408_N3,20.6265152481817
16_AKC_14_N1,19.305856832971802
16_ALP_110_N1,19.165497001403597
LOR25,17.16855939772872
16_MFM_107_N1,17.149419420696695
TRR3,15.15248181702182
NKL2,15.031261962485646
TAR3,13.174684190378972
SHC1,11.675385989536814
OSW13,11.005486793415848
RFA12,10.801327038407555
16_DCR_10_N1,10.233507719790737
RGR15,8.357789970652036
TBR1,7.317851218578538
16_SZA_86_N1,6.6989919612096465
CAC2,4.721194334566799
FHS2,3.14533622559653
KLM25,1.1675385989536813
FEV11,0
