id,area,area_removed
16_SLS_48_N1,98.70250273205393,3128689.294729
CVG10,97.40500587881729,3128689.294698
BCB28,96.10750902558067,3128689.294694
RGR15,94.81001217234405,3128689.294693
16_ICY_901_N1,93.51251490439797,3128689.294688
EAF3,92.21501805116134,3128689.294685
16_ANT_102_N1,90.9175211979247,3128689.294679
SWB36,89.62002392997863,3128689.294678
MED3,88.32252707674199,3128689.294678
16_AKC_14_N1,87.02503022350537,3128689.294677
FHS1,85.7275329555593,3128689.294674
FEV11,84.43003610232267,3128689.294674
16_VAT_6_N1,83.13253924908604,3128689.294672
16_LAU_7_N1,81.8350423958494,3128689.294672
SKZ38,80.53754512790333,3128689.294671
LOR29,79.2400482746667,3128689.29467
16_PEW_2_E,77.94255142143007,3128689.294662
KAP1,76.64505415348401,3128689.294659
CAN68,75.34755730024737,3128689.294657
16_UGC_1_N1,74.05006044701074,3128689.294654
16_EBR_59_N1,72.75256317906467,3128689.294652
BSR132,71.45506632582804,3128689.294651
HOC26,70.1575694725914,3128689.294649
16_FPA_22_N1,68.86007261935477,3128689.294649
THR21,67.56257535140871,3128689.294647
NOF1,66.26507849817207,3128689.294646
16_MFM_200_N1,64.96758164493545,3128689.294645
ICS24,63.67008437698938,3128689.294642
16_ZEN_2_N1,62.37258752375274,3128689.294641
CDR4,61.075090670516104,3128689.294639
TRR3,59.777593817279474,3128689.294636
KLM23,58.4800965493334,3128689.294632
16_KCG_37_N1,57.18259969609678,3128689.294631
16_PTR_6_N1,55.88510284286015,3128689.294631
16_ALP_117_N1,54.58760557491408,3128689.294631
LCC2,53.29010872167744,3128689.294631
CLC2,51.99261186844081,3128689.294627
PCL3,50.69511460049474,3128689.294626
TAR3,49.39761774725811,3128689.294621
STB18,48.10012089402148,3128689.294621
16_KFC_30_N1,46.80262404078485,3128689.294621
16_AMS_38_N1,45.50512677283878,3128689.294619
16_CTA_26_N1,44.20762991960215,3128689.29461
CAC2,42.91013306636551,3128689.29461
MIY2,41.61263579841945,3128689.294608
ASK5,40.31513894518282,3128689.294608
WTB16,39.01764209194618,3128689.294607
HAM102,37.72014523870955,3128689.294606
SWC17,36.422647970763485,3128689.294606
ORO51,35.12515111752685,3128689.294602
13_VFC_4_N2,33.82765426429022,3128689.2946
TBR2,32.530156996344154,3128689.294599
SCS1,31.232660143107516,3128689.294596
MIF1,29.935163289870886,3128689.29459
WMO3,28.63766602192482,3128689.294587
NFE2,27.340169168688185,3128689.294583
FGP1,26.042672315451554,3128689.29458
FRC3,24.74517546221492,3128689.294574
IHR20,23.447678194268853,3128689.294574
LMC17,22.150181341032223,3128689.294565
M2L4,20.85268448779559,3128689.294556
OZF9,19.555187219849522,3128689.294522
SHC1,18.257690366612888,3128689.294521
16_FOS_4_N1,16.960397965128617,3128195.811512
16_VPT_5_N1,15.711133063524757,3012386.403836
WKY1,14.464834993232046,3005231.936168
16_VAL_13_N1,13.285996877611177,2842563.758608
16_UNA_3_N1,12.1103939103071,2834763.423123
16_SZA_90_N1,10.998647072668726,2680784.98782
WPV2,9.903406500035446,2640982.689204
MCB2,8.821476026777539,2608888.326882
MUG3,7.754307135923942,2573293.284759
SGR4,6.717035063081555,2501201.86298
IM6,5.709051014797102,2430578.746623
HEC23,4.928392432572963,1882422.665631
03_V153408_N2,4.157265532045148,1859438.734553
16_OSO_3_N1,3.3905424310271335,1848820.995252
TSG25,2.7784926792483566,1475851.748003
16_SDP_32_N1,2.17515887570364,1454834.876445
16_VCC_4_N1,1.5858190273956432,1421091.116928
GEI11,1.094890557868586,1183789.246198
OPB3,0.6985075457522484,955808.65884
16_PTL_302_N2,0.3159621434149419,922441.966264
KIC3,0.1277139181691607,453928.226078
16_DHS_24_N1,0.019883658658717294,260013.931044
16_DCR_9_N1,0,47945.73414
13_VFC_1_N1,NA,NA
16_VAL_15_N1,NA,NA
STB7,NA,NA
NFE1,NA,NA
16_PTR_8_N1,NA,NA
ASK4,NA,NA
AWP27,NA,NA
LMC22,NA,NA
SGR5,NA,NA
SKZ27,NA,NA
SWC24,NA,NA
16_PTR_5_A3,NA,NA
16_UGC_2_N1,NA,NA
16_SLS_47_N1,NA,NA
NFE3,NA,NA
16_ANT_107_N1,NA,NA
00_ATT_N2,NA,NA
PCL20,NA,NA
16_PTR_5_N2,NA,NA
02_V142998_7_N2,NA,NA
SCS2,NA,NA
ALI5,NA,NA
03_V153408_N1,NA,NA
16_FPA_26_N1,NA,NA
16_SDP_6_N1,NA,NA
SWB38,NA,NA
BOG7,NA,NA
CLC3,NA,NA
SVH5,NA,NA
TSG24,NA,NA
MCB3,NA,NA
FHS2,NA,NA
RFA12,NA,NA
16_SDP_24_N1,NA,NA
SVH2,NA,NA
16_PTL_7_E,NA,NA
16_PTL_302_N1,NA,NA
16_CTA_27_N1,NA,NA
13_VFC_2_N1,NA,NA
IM10,NA,NA
OSW13,NA,NA
CRZ4,NA,NA
EAF2,NA,NA
LOR17,NA,NA
16_FOS_2_N1,NA,NA
16_SZA_86_N1,NA,NA
16_AMS_10_N1_B,NA,NA
16_ZEN_1_N1,NA,NA
NKL2,NA,NA
SGR2,NA,NA
KIC1,NA,NA
ORO31,NA,NA
MIY3,NA,NA
HOC17,NA,NA
WTB18,NA,NA
CAT11,NA,NA
MIY1,NA,NA
GEI12,NA,NA
AWP26,NA,NA
HAM19,NA,NA
