id,area,area_removed
16_MFM_200_N1,98.31493476954213,78217228.673543
16_ICY_903_N1,96.62986964680128,78217228.670205
TBR1,94.94480413627916,78217228.661867
SWC18,93.25973881964768,78217228.661396
RGR15,91.57467350301619,78217228.660172
ASK5,89.8896081863847,78217228.660056
KLM25,88.20454289129664,78217228.659004
LCC2,86.51947757466515,78217228.658981
TRR1,84.83441225803367,78217228.65888
BSR131,83.14934698448899,78217228.658396
NFE3,81.46428166785749,78217228.657859
MIY1,79.77921635122603,78217228.657345
NOF1,78.09415105613795,78217228.657166
MIF1,76.40908573950645,78217228.657041
LMC17,74.72402042287497,78217228.656864
IHR20,73.03895512778689,78217228.656845
CAC2,71.3538898111554,78217228.65673
FHS1,69.66882449452392,78217228.656392
MED1,67.98375919943584,78217228.655926
KAP1,66.29869388280436,78217228.655434
LOR25,64.61362856617288,78217228.655309
SCS2,62.92856327108479,78217228.654996
EAF2,61.243497932909904,78217228.654727
CLC3,59.558432616278424,78217228.653996
CDR5,57.87336723501673,78217228.653973
WMO3,56.18830193992864,78217228.652899
FRC1,54.50323662329717,78217228.652089
IM6,52.830746406660225,77633518.191372
CAN68,51.16062829108407,77523411.689814
THR21,49.49052038708114,77522936.665629
OZF10,47.83235780476136,76968467.173389
M2L4,46.194485402972425,76026631.945511
HOC26,44.56140356470919,75804264.05038
16_FPA_22_N1,42.95056910363165,74771588.118166
SHC2,41.34301479806793,74619327.379725
TAR3,39.78199896183847,72459110.522468
HAM19,38.26099642120659,70601776.828033
CVG19,36.75860639010974,69737825.96083
16_UNA_2_N1,35.26612802650254,69277725.89925
16_KFC_5_N1,33.812191436324156,67487614.757802
16_CTA_28_N1,32.39375447558147,65840894.469376
16_SZA_90_N1,31.003087500397463,64551481.129021
FEV11,29.702854842304806,60354096.311456
WKY3,28.414016813417764,59825182.425453
16_AKC_41_N1,27.141937333399945,59047284.986693
MUG1,25.872075789848246,58944333.222653
16_AMS_32_N1,24.60624072993411,58757432.045085
PCL20,23.341563627952347,58703681.263267
STB18,22.116760995876696,56852792.298384
13_VFC_4_N2,20.89203115896111,56849412.682928
FGP1,19.673134650925657,56578642.735605
16_ANT_102_N1,18.47155651864,55774747.077841
16_OSO_3_N1,17.331488056095335,52919608.984091
SWB38,16.206223100105376,52232460.262162
03_V153408_N3,15.169912364763452,48103388.809177
OPB29,14.135024463498619,48037346.347826
16_KCG_10_N1,13.134886782839045,46424311.907519
16_VAT_5_N1,12.167123042303672,44937904.221009
WPV2,11.201777915037024,44809315.293553
SKZ6,10.243784969676522,44468040.418991
ORO24,9.294521519087892,44062835.593168
MCB2,8.347407561572801,43963060.979005
HEC20,7.470438559267533,40707078.698006
TSG25,6.6374514275290855,38665531.41194
WTB18,5.94008669860477,32370219.516127
16_DCR_9_N1,5.2786832957942575,30700971.036894
16_SDP_24_N1,4.766730769458425,23763771.962368
16_UGC_1_N1,4.308340228200849,21277319.797491
KIC2,3.8585975537596866,20876119.051782
OSW25,3.418215014137918,20441643.46221
SGR2,3.035120972883121,17782427.535076
16_FOS_2_N1,2.6661519502365736,17126775.16992
BCB28,2.317802743736187,16169646.487188
GEI12,1.9905415992547093,15190782.06925
AWP27,1.6826431917880063,14292004.824961
16_EBR_61_N1,1.3783139445916355,14126349.725589
16_ZEN_4_N1,1.0966775059895157,13072891.11054
16_VPT_5_N1,0.8186973707244534,12903265.050045
16_VCC_N1,0.5942263099389146,10419475.053902
16_VAL_15_N1,0.37684429993048063,10090420.387987
ICS24,0.1994164057905036,8235835.013004
16_ALP_110_N1,0.05100986733870567,6888728.349741
16_PTR_8_N1,0.014792885656836443,1681196.426368
16_SLS_48_N1,0.0054564270377713804,433377.771932
16_PEW_2_E,5.4590984197921157e-5,250742.085697
RFA12,0,2533.628687
SKZ27,NA,NA
16_UNA_3_N1,NA,NA
16_MFM_107_N1,NA,NA
00_ATT_N1,NA,NA
16_SDP_32_N1,NA,NA
HOC25,NA,NA
16_EBR_63_N1,NA,NA
CRZ4,NA,NA
BSR21,NA,NA
16_PTL_7_E,NA,NA
00_ATT_N3,NA,NA
ASK6,NA,NA
IM10,NA,NA
16_ALP_117_N1,NA,NA
BCB30,NA,NA
GEI11,NA,NA
16_KCG_61_N1,NA,NA
13_VFC_1_N1,NA,NA
16_ANT_106_N1,NA,NA
16_LAU_9_N1,NA,NA
TBR2,NA,NA
YJS3,NA,NA
SGR5,NA,NA
WMO2,NA,NA
16_ICY_904_N1,NA,NA
CAT11,NA,NA
NKL15,NA,NA
16_UNA_1_A5,NA,NA
16_DHS_22_N1_B,NA,NA
ORO20,NA,NA
16_DHS_22_A2,NA,NA
HAM6,NA,NA
RFA3,NA,NA
KLM23,NA,NA
STB7,NA,NA
16_FOS_4_N1,NA,NA
ORO51,NA,NA
MUG3,NA,NA
BOG5,NA,NA
16_SDP_6_N1,NA,NA
16_PTR_5_N2,NA,NA
16_VCC_4_N2,NA,NA
16_VAL_13_N1,NA,NA
16_PEW_2_D,NA,NA
KIC1,NA,NA
02_V142998_3_N1,NA,NA
16_VCC_4_N1,NA,NA
16_DHS_24_N1,NA,NA
SHC1,NA,NA
ORO31,NA,NA
SCS1,NA,NA
PCL3,NA,NA
FHS2,NA,NA
SWB19,NA,NA
LOR17,NA,NA
BOG7,NA,NA
16_VAL_14_N1,NA,NA
ALI5,NA,NA
IHR8,NA,NA
BSR26,NA,NA
16_AKC_14_N1,NA,NA
16_UGC_2_N1,NA,NA
NKL2,NA,NA
16_ZEN_1_N1,NA,NA
FHS3,NA,NA
ASK4,NA,NA
16_CTA_26_N1,NA,NA
16_PTL_7_F,NA,NA
LOR29,NA,NA
13_VFC_4_N1,NA,NA
16_VPT_3_N1,NA,NA
02_V142998_7_N2,NA,NA
03_V153408_N1,NA,NA
SVH2,NA,NA
BEL4,NA,NA
CDR4,NA,NA
SGR4,NA,NA
16_AMS_10_N1_B,NA,NA
16_LAU_7_N1,NA,NA
CVG10,NA,NA
16_ALP_109_N1,NA,NA
SKZ38,NA,NA
YJS4,NA,NA
16_VCC_2_N1,NA,NA
16_OSO_4_N1,NA,NA
16_CTA_27_N1,NA,NA
16_ZEN_2_N1,NA,NA
ALI8,NA,NA
MIY3,NA,NA
16_SLS_47_N1,NA,NA
SWC24,NA,NA
FGP3,NA,NA
MIY2,NA,NA
16_PTL_302_N2,NA,NA
BEL1,NA,NA
16_AMS_38_N1,NA,NA
16_SLS_46_N1,NA,NA
ORO55,NA,NA
WTB16,NA,NA
WKY1,NA,NA
WKY2,NA,NA
TRR3,NA,NA
OPB3,NA,NA
NFE2,NA,NA
CLC2,NA,NA
16_PTL_7_D,NA,NA
16_ICY_901_N1,NA,NA
TSG21,NA,NA
16_FOS_10_N1,NA,NA
16_OSO_2_N1,NA,NA
02_V142998_7_N1,NA,NA
BEL3,NA,NA
CDR2,NA,NA
16_SZA_88_N1,NA,NA
LMC12,NA,NA
16_EBR_59_N1,NA,NA
KIC3,NA,NA
03_V153408_N2,NA,NA
MCB4,NA,NA
OZF9,NA,NA
AWP26,NA,NA
00_ATT_N2,NA,NA
16_ANT_107_N1,NA,NA
16_DHS_23_N1,NA,NA
CAC1,NA,NA
16_VAT_3_N1,NA,NA
13_VFC_2_N1,NA,NA
BCB21,NA,NA
16_DCR_10_N1,NA,NA
BOG10,NA,NA
HEC23,NA,NA
CLC4,NA,NA
SWC17,NA,NA
16_KFC_30_N1,NA,NA
MCB3,NA,NA
16_FPA_26_N1,NA,NA
CRZ1,NA,NA
16_PTR_5_A3,NA,NA
SVH5,NA,NA
SVH4,NA,NA
LCC3,NA,NA
LMC22,NA,NA
OPB6,NA,NA
TRR2,NA,NA
BSR132,NA,NA
16_LAU_3_N1,NA,NA
LCC1,NA,NA
16_UNA_1_N1,NA,NA
16_SZA_86_N1,NA,NA
16_PTL_302_N1,NA,NA
16_PTR_5_N1,NA,NA
16_VPT_4_N1,NA,NA
FRC2,NA,NA
16_KCG_37_N1,NA,NA
16_KFC_19_N1,NA,NA
FRC3,NA,NA
OSW13,NA,NA
HEC22,NA,NA
16_FPA_44_N1,NA,NA
16_PTR_6_N1,NA,NA
HOC17,NA,NA
MED3,NA,NA
16_VAT_6_N1,NA,NA
BEP1,NA,NA
NFE1,NA,NA
EAF3,NA,NA
HAM102,NA,NA
SWB36,NA,NA
TSG24,NA,NA
