id,area,area_removed
150D32,69.34496891980852,151052904480.62393
107D36,48.21162539695887,104138265945.89145
25D21,31.809435151747923,80819184825.75005
188D24,21.031107769624803,53109400939.79574
245D37,11.41526776124943,47381208978.6579
27D16,7.244721734185636,20547302428.303154
177D13,4.466995895288342,13688013633.447044
132D30,1.9679576496148974,12314409155.189142
42D21,0.84023217369565,5556093873.0553665
52D20,0.4670249496457249,1839365066.8099368
229D22,0.19438338894111268,1343392145.467455
184D29,0.1316466567575289,309133865.03421
149D23,0.07790185372212813,264857453.611856
116D13,0.04393514968712266,167370391.844694
58D15,0.018068684917982917,127458118.713248
258D29,0.003181516527435111,73356139.587162
203D16,3.778097819749859e-4,13815192.639339
235D29,0,1861069.124533
167D31,NA,NA
202D33,NA,NA
41D15,NA,NA
277D24,NA,NA
266D34,NA,NA
51D19,NA,NA
254D34,NA,NA
37D20,NA,NA
53D20,NA,NA
112D33,NA,NA
225D37,NA,NA
50D18,NA,NA
72D29,NA,NA
258D35,NA,NA
206D16,NA,NA
59D19,NA,NA
35D17,NA,NA
27D15,NA,NA
60D24,NA,NA
266D27,NA,NA
176D22,NA,NA
253D37,NA,NA
19D17,NA,NA
264D14,NA,NA
51D14,NA,NA
25D13,NA,NA
134D27,NA,NA
35D21,NA,NA
3D21,NA,NA
36D18,NA,NA
42D13,NA,NA
3D22,NA,NA
150D38,NA,NA
43D22,NA,NA
25D23,NA,NA
36D15,NA,NA
60D20,NA,NA
44D13,NA,NA
105D30,NA,NA
188D18,NA,NA
125D27,NA,NA
18D24,NA,NA
110D38,NA,NA
42D16,NA,NA
148D15,NA,NA
3D18,NA,NA
113D30,NA,NA
49D22,NA,NA
223D28,NA,NA
105D27,NA,NA
70D31,NA,NA
3D23,NA,NA
108D35,NA,NA
36D24,NA,NA
90D24,NA,NA
225D28,NA,NA
245D31,NA,NA
155D29,NA,NA
3D13,NA,NA
124D37,NA,NA
209D14,NA,NA
18D23,NA,NA
70D37,NA,NA
147D38,NA,NA
264D20,NA,NA
70D30,NA,NA
239D30,NA,NA
48D14,NA,NA
60D16,NA,NA
18D19,NA,NA
44D26,NA,NA
5D23,NA,NA
206D24,NA,NA
52D22,NA,NA
176D21,NA,NA
6D16,NA,NA
52D21,NA,NA
136D26,NA,NA
98D16,NA,NA
125D18,NA,NA
229D20,NA,NA
238D38,NA,NA
199D34,NA,NA
70D38,NA,NA
213D30,NA,NA
5D17,NA,NA
112D27,NA,NA
25D22,NA,NA
78D16,NA,NA
250D23,NA,NA
17D18,NA,NA
247D16,NA,NA
206D22,NA,NA
164D14,NA,NA
164D15,NA,NA
258D27,NA,NA
58D24,NA,NA
147D29,NA,NA
49D14,NA,NA
59D15,NA,NA
116D16,NA,NA
223D27,NA,NA
149D25,NA,NA
112D35,NA,NA
90D19,NA,NA
250D17,NA,NA
37D13,NA,NA
72D35,NA,NA
17D23,NA,NA
148D24,NA,NA
35D24,NA,NA
147D28,NA,NA
148D18,NA,NA
49D15,NA,NA
229D29,NA,NA
268D13,NA,NA
147D27,NA,NA
269D16,NA,NA
147D34,NA,NA
72D36,NA,NA
136D22,NA,NA
188D15,NA,NA
233D13,NA,NA
269D24,NA,NA
268D23,NA,NA
113D28,NA,NA
68D27,NA,NA
225D35,NA,NA
134D29,NA,NA
59D18,NA,NA
116D15,NA,NA
17D14,NA,NA
207D27,NA,NA
149D27,NA,NA
59D14,NA,NA
70D36,NA,NA
124D35,NA,NA
68D28,NA,NA
134D28,NA,NA
90D23,NA,NA
50D15,NA,NA
42D14,NA,NA
68D37,NA,NA
17D15,NA,NA
75D13,NA,NA
184D28,NA,NA
78D19,NA,NA
44D24,NA,NA
136D24,NA,NA
42D20,NA,NA
90D18,NA,NA
49D24,NA,NA
147D36,NA,NA
225D34,NA,NA
242D27,NA,NA
108D29,NA,NA
202D34,NA,NA
202D28,NA,NA
44D16,NA,NA
148D13,NA,NA
78D21,NA,NA
188D17,NA,NA
223D29,NA,NA
245D34,NA,NA
154D27,NA,NA
125D23,NA,NA
76D16,NA,NA
258D33,NA,NA
58D16,NA,NA
256D13,NA,NA
207D30,NA,NA
157D14,NA,NA
78D13,NA,NA
107D27,NA,NA
234D38,NA,NA
264D18,NA,NA
125D24,NA,NA
107D35,NA,NA
72D30,NA,NA
70D34,NA,NA
76D21,NA,NA
229D21,NA,NA
51D24,NA,NA
37D18,NA,NA
264D24,NA,NA
6D27,NA,NA
266D30,NA,NA
199D38,NA,NA
127D14,NA,NA
75D22,NA,NA
51D16,NA,NA
25D20,NA,NA
36D14,NA,NA
136D27,NA,NA
233D16,NA,NA
53D14,NA,NA
51D18,NA,NA
98D21,NA,NA
269D21,NA,NA
234D33,NA,NA
247D21,NA,NA
231D35,NA,NA
254D36,NA,NA
90D20,NA,NA
170D28,NA,NA
37D19,NA,NA
58D17,NA,NA
203D14,NA,NA
250D14,NA,NA
209D16,NA,NA
50D23,NA,NA
49D13,NA,NA
18D13,NA,NA
116D21,NA,NA
58D23,NA,NA
116D19,NA,NA
69D14,NA,NA
42D19,NA,NA
232D28,NA,NA
50D17,NA,NA
36D21,NA,NA
90D16,NA,NA
107D31,NA,NA
50D19,NA,NA
149D29,NA,NA
167D36,NA,NA
44D21,NA,NA
202D36,NA,NA
72D31,NA,NA
188D22,NA,NA
58D22,NA,NA
231D38,NA,NA
49D18,NA,NA
53D15,NA,NA
206D19,NA,NA
203D15,NA,NA
35D16,NA,NA
229D23,NA,NA
150D31,NA,NA
264D15,NA,NA
176D24,NA,NA
183D30,NA,NA
150D34,NA,NA
188D23,NA,NA
206D18,NA,NA
264D21,NA,NA
234D35,NA,NA
235D27,NA,NA
156D14,NA,NA
39D29,NA,NA
254D31,NA,NA
188D16,NA,NA
276D23,NA,NA
53D23,NA,NA
167D27,NA,NA
41D16,NA,NA
242D28,NA,NA
17D17,NA,NA
109D16,NA,NA
41D20,NA,NA
157D15,NA,NA
49D16,NA,NA
124D27,NA,NA
6D14,NA,NA
37D17,NA,NA
277D21,NA,NA
213D27,NA,NA
26D14,NA,NA
116D20,NA,NA
50D14,NA,NA
136D28,NA,NA
6D20,NA,NA
254D33,NA,NA
112D36,NA,NA
254D37,NA,NA
150D27,NA,NA
53D18,NA,NA
98D20,NA,NA
229D25,NA,NA
268D16,NA,NA
147D30,NA,NA
193D13,NA,NA
35D18,NA,NA
256D16,NA,NA
176D17,NA,NA
269D17,NA,NA
18D27,NA,NA
3D20,NA,NA
276D13,NA,NA
150D37,NA,NA
75D20,NA,NA
124D29,NA,NA
136D20,NA,NA
250D24,NA,NA
51D17,NA,NA
105D29,NA,NA
193D19,NA,NA
231D37,NA,NA
276D14,NA,NA
253D38,NA,NA
