id,area,area_removed
277D20,97.03404532914742,7821684759.665449
253D35,94.06808813398368,7821684747.751343
78D15,91.10892020802778,7803782611.628014
75D20,88.15280740915279,7795742209.914892
6D13,85.20826145170402,7765209174.564501
264D23,82.26666683146092,7757443770.05834
98D15,79.47933846052078,7350617257.470062
227D28,76.72924353388703,7252453091.401493
51D18,74.00262228868823,7190519571.956937
41D14,71.31592985484757,7085226853.173657
231D38,68.6321824768225,7077456651.557518
254D36,65.96348401564552,7037774620.363458
207D28,63.29724044457714,7031280723.07178
247D24,60.68758621795256,6882056768.162382
229D21,58.11826148939399,6775710251.49939
233D16,55.6028471449226,6633522978.73059
213D30,53.08935221124978,6628485867.056685
113D30,50.61873960045355,6515401033.107448
188D18,48.149111646186604,6512795613.311283
170D27,45.867468258960635,6017113559.007806
52D14,43.72437594986427,5651652507.801994
209D16,41.71072492407041,5310310097.647419
59D20,39.77777286020331,5097497681.931044
58D15,38.10533527036295,4410473750.311568
243D28,36.55544667640696,4087297242.0674024
105D29,35.02199203614537,4043953901.0441213
150D30,33.505461188038574,3999325129.833212
176D19,31.990736746380087,3994906461.233306
132D28,30.551201654061515,3796308385.056175
109D16,29.17415678055231,3631520388.9914393
125D21,27.86499895174784,3452457794.0361986
136D21,26.591423317014325,3358595557.3904557
72D39,25.347142020198422,3281310647.6807146
148D16,24.194359171796613,3040065453.205032
203D15,23.04895018885669,3020548219.9425936
36D21,21.933860389505167,2940668671.560736
19D20,20.838250228935973,2889315003.76794
276D17,19.74685412310641,2878193096.6411133
27D14,18.69860951241285,2764343862.420644
258D33,17.714023292239784,2596499120.347202
123D29,16.747199486489006,2549667614.862698
44D25,15.805294638555404,2483961471.596739
17D17,14.896144214735155,2397575409.7102156
53D20,14.029258694667218,2286110242.2384524
184D28,13.181215779559755,2236432299.7945166
234D33,12.401194541738308,2057037730.0439687
155D27,11.62884637589729,2036812328.643902
256D16,10.894582386649718,1936368033.3727539
90D17,10.215769150495742,1790144809.9166007
127D16,9.584914256803895,1663664979.3842428
43D15,9.04776785672708,1416538375.6400962
235D30,8.517165492273996,1399315270.6104908
199D29,7.98807062276556,1395305240.1600556
157D15,7.461410222875589,1388863279.3617146
116D18,6.960562429791824,1320813913.8508048
49D16,6.492721714143512,1233767959.2230673
39D30,6.031731124570815,1215703690.566542
225D37,5.577460817365106,1197978144.651622
242D27,5.137727676677068,1159649516.3065977
60D22,4.721717439776116,1097083859.9057484
250D21,4.348603655371894,983959246.757147
266D34,4.004639427109567,907081261.399161
147D30,3.666570943821687,891530789.588258
269D21,3.3388714338538703,864194437.985283
5D23,3.0165815059518284,849929823.413098
42D14,2.7021538497468627,829198317.091286
268D24,2.420071809316683,743896782.182533
193D16,2.153239493035412,703678385.787631
18D27,1.9093167180696666,643262193.238097
107D38,1.667835543891847,636823312.187364
164D14,1.4464044652711618,583947482.228271
25D22,1.2294026020370323,572263917.116973
154D29,1.0382810996821124,504017221.858483
206D15,0.9158165902957056,322957965.017191
146D30,0.7940445331626774,321131802.220736
35D22,0.6757282583450682,312018369.779375
124D37,0.5742731445540191,267555110.458243
