id,area,area_removed
8343,97.93824688787352,31304885728.800354
9911,95.87746532905861,31290072383.998985
9645,93.81682649567294,31287812288.350235
6897,91.75627257547467,31286564349.388893
9754,89.6968500868387,31269392390.583633
9819,87.63755226891433,31267164223.914047
9838,85.57853266013736,31263105788.514717
9714,83.5197005197039,31260317593.399174
9506,81.46149135524922,31250902289.376915
9852,79.40355581386515,31246924667.330627
9705,77.36837103788041,30901553975.79222
9528,75.34753411104201,30683440648.869373
9507,73.33925500650878,30492970690.30507
9517,71.34304875316694,30309615143.80548
9544,69.36572150352379,30023091880.738876
9928,67.44747110404806,29125974076.35699
9741,65.57571498936728,28420001514.08177
430,63.74699359211826,27766538700.6458
9749,61.95503381065317,27208280762.36583
9524,60.169156063337915,27115881084.91815
9886,58.4296539259306,26411670540.814396
6958,56.73182028508445,25779184288.99663
8243,55.09036765309121,24923059100.891155
9738,53.49384527490542,24241062604.27331
9976,51.92077798413893,23884674048.55229
7213,50.436092784603545,22549005528.081657
9962,48.98920112746393,21968902796.18181
7307,47.57706813129202,21441258367.583366
9900,46.19367746857031,21004693561.134594
7003,44.876550936509524,19998755452.105286
9851,43.628477467861615,18949989852.464466
9725,42.45190163747606,17864710319.386707
9729,41.293837602655394,17585293924.805
10005,40.150646767014614,17357671660.406464
9663,39.01016114466321,17316586555.390205
9762,37.90871987935675,16723903601.75988
7068,36.80814854953494,16710660713.447899
9721,35.71149614727661,16650903269.890059
9518,34.62501710799554,16496647220.790913
265,33.542366984024966,16438477709.207907
9876,32.50200772292202,15796651122.902613
7217,31.472484090095755,15640713870.54573
6975,30.463321965192726,15327360140.54338
9914,29.510586191586647,14465902106.414972
9835,28.566908696740896,14328378440.798538
9712,27.643554594135054,14019665394.030003
9963,26.80034045040829,12803035463.601072
9583,25.971989170278974,12577332444.57005
7025,25.16249479179431,12291086123.422789
7344,24.380626558586172,11871474557.977505
10018,23.611120290467234,11683727048.294998
9759,22.848622996311647,11577469356.209679
9574,22.10254167987218,11328270084.255302
9656,21.385961268345387,10880291017.897627
10006,20.754406977890334,9589171211.482086
6960,20.123625050716992,9577430820.595572
9924,19.498976589286755,9497251773.513437
9591,18.874002997782156,9489412130.913988
9727,18.255081250550074,9397130481.118334
9988,17.659609447742618,9041612100.394228
9522,17.068910376924407,8968948089.152662
8235,16.485815708040494,8862783450.722832
9541,15.910425265992512,8736556218.456797
8297,15.344008992425016,8600199584.003881
9932,14.804276650109097,8195099469.014996
9879,14.294298214797418,7743158174.968511
7130,13.794964429242206,7581566319.643273
9565,13.301818256327506,7487682628.711283
9104,12.817542019265616,7353305611.60796
9941,12.335066882727979,7325532678.006834
9511,11.873097957339052,7014294454.290844
765,11.424941860870941,6804696148.79113
9586,10.98082037776632,6743219493.593984
9827,10.542037248580616,6662286318.564139
9585,10.104765675226636,6639277192.2532425
9755,9.66979952462998,6604292609.3155
8244,9.252642480791359,6338651183.207597
9606,8.836752541977786,6314610795.140341
9554,8.434483778295249,6107984130.104101
9701,8.038374337851707,6014308927.509062
7306,7.650992097557463,5881884365.532788
88,7.268926992912579,5801183220.854307
9564,6.8903736446878385,5747866804.179539
8337,6.547122803185103,5211704547.173431
8311,6.20410344432348,5208378572.387117
9577,5.882042410226062,4890000006.514803
7430,5.568994798496726,4758393646.525578
9743,5.285896928990149,4298288438.60457
772,5.00428159044756,4275920586.9877815
9757,4.7397467551932015,4016665846.102975
9085,4.496061769725504,3699943346.814815
9820,4.253703841272354,3679969468.6439557
9512,4.013478213401573,3647407326.53154
9744,3.775759772943695,3609487502.1527963
7077,3.5386951839515914,3599457934.0860505
9764,3.3104495684763764,3465578984.679084
9718,3.0947318497938072,3275432505.486018
9699,2.8883250428798717,3134017578.9244328
159,2.6885163177892237,3033837783.0733824
139,2.52239203106201,2522292520.297235
7333,2.3564573878590234,2519524389.1719174
9942,2.1920773229893515,2495709921.034166
9803,2.0409853815854295,2295420006.17834
9945,1.903787208124535,2083064717.8497922
7372,1.7714810787419506,2009088525.7571921
9906,1.6424440436171917,1959107208.902093
9981,1.5465489715964709,1455964891.8033724
9927,1.453053511075258,1419674373.8258398
9824,1.3595989632087397,1418884658.8417313
9905,1.2709074840548447,1346613331.5181184
9984,1.1844792220267013,1312310668.283328
9644,1.0994167375609118,1291665791.0764604
9713,1.0189922909040723,1220985197.0964775
9513,0.9407607349432369,1187878148.932863
768,0.8692703087546882,1085456095.083427
9596,0.7984717593543774,1075225187.260142
7183,0.731555782817109,1016020556.275845
6911,0.6664371615047772,988748652.280132
10012,0.6021393393285218,976263350.49007
9726,0.5530662689211916,745119171.116324
9653,0.5169803682414078,547877253.15542
9717,0.48090744185222956,547746961.197906
6979,0.4465618700051666,521348358.763326
9985,0.41345662772109487,502777887.67817
9933,0.3832663609761239,458407422.476527
7067,0.3545451509561096,436079992.043317
9520,0.32685774655315675,420537663.765762
9732,0.30120741615778723,389511532.293425
9099,0.278143924094345,350190515.370438
9737,0.2557733529085078,339654229.383896
9723,0.23455107177506326,322244416.623036
9821,0.21451326349807895,304232135.889947
