id,area,area_removed
9897,91.18512399865236,195042301944.75818
10005,82.75781158130951,186461445678.3839
6958,74.3512937001457,186004405210.0328
9710,67.01773172469883,162265140420.95712
9524,59.845794882151516,158687768341.7638
9978,54.01480981800554,129039161681.52487
430,48.845919606683665,114379445001.78789
9537,44.3693116245067,99057170406.39365
88,40.65907891779476,82123020650.27065
7319,37.15061436997909,77629540110.73805
9644,33.921134332409444,71457976629.0894
9574,30.7668213007171,69797979805.83728
9656,27.745587153025646,66850074809.39188
9714,24.80957177384463,64964021010.07978
9727,22.096021397308295,60040084988.27183
8297,19.86421549244665,49393617062.7947
9738,17.87507272901995,44014508146.59037
9930,16.089534679301412,39509069478.04989
9569,14.440929215848863,36473272529.84715
9988,13.122000137889186,29182333881.355385
9606,11.84310257088833,28296402696.21539
9762,10.61564071775761,27160867836.10284
9759,9.677493709249669,20757407894.884354
9732,8.753536307481609,20459262889.77088
772,7.892115679652802,19060157760.734505
139,7.087049749406236,17813527537.825127
9522,6.299002381353912,17436579358.890266
10006,5.539871597744921,16797045461.874302
9756,5.026148949320505,11365431968.450228
7306,4.516222278124865,11283522062.219322
8243,4.049417093713828,10329106452.841793
9764,3.593409526615958,10090137849.551006
763,3.210772971297276,8464042623.065745
9521,2.8309105796850944,8407031953.252813
9991,2.4800374573554134,7762714022.792397
265,2.138235855274048,7562130841.780977
9744,1.8097770567962024,7267686735.140026
7081,1.5354981718626715,6068902562.533331
9701,1.3031213392191545,5141129538.28376
7430,1.075593975016298,5038031866.080494
9677,0.9070279526000649,3730007819.8107758
8365,0.7517718074513959,3435126546.765139
6929,0.6396283600235125,2481181144.5583787
9134,0.542685960840505,2146860368.0052278
8285,0.4631936332601087,1758235874.6879025
6911,0.395101036414176,1507355288.257406
7000,0.33848190899794534,1253295811.3451612
9875,0.28550997379424464,1171950539.5400949
8366,0.2408824755689776,987615389.181927
9903,0.1973769866906458,962490263.51569
9824,0.1617022459860717,789456190.814909
9711,0.1312874585256555,671717346.878321
9739,0.10814562688768146,512067373.770127
7349,0.08598310277677987,491642557.989057
768,0.07115914170640568,328004207.149607
9704,0.06036726144142525,238887619.950766
9976,0.04997050516222682,230046705.115771
6970,0.0415696331471986,185770548.566262
9888,0.034235399467447816,162586672.30085
765,0.027646136861077197,145898927.388487
9730,0.021710759089898606,130818097.97296
9647,0.01585974250170657,129758780.59173
9676,0.011459623773011476,97466916.580283
9725,0.00738827781258617,90194189.181006
9962,0.004397621119635986,65315027.55226
6933,0.0018135493119137403,57176555.292568
9705,0.001051808513143908,16868493.711871
8284,6.60623087321835e-4,9493827.552931
9733,3.361060572392956e-4,7118875.433408
9671,8.681332591619263e-5,5512943.14346
6424,7.628936318024171e-5,297360.711814
9870,1.198660721742915e-5,140803.49679
9673,6.454472977716335e-6,122405.342018
9593,1.6053249693201244e-6,107294.576281
9666,6.941945813276213e-7,20159.999726
7063,1.051234763130239e-7,13033.710262
9707,3.8506105683016496e-8,1473.719371
9526,8.451457467986015e-9,664.710328
9803,4.519495972185035e-11,186.931003
9844,0,0.538671
9946,NA,NA
6203,NA,NA
9058,NA,NA
9871,NA,NA
1166,NA,NA
6235,NA,NA
5644,NA,NA
9781,NA,NA
9531,NA,NA
9532,NA,NA
5837,NA,NA
9629,NA,NA
9955,NA,NA
9945,NA,NA
6904,NA,NA
9956,NA,NA
9789,NA,NA
9571,NA,NA
9813,NA,NA
9793,NA,NA
7231,NA,NA
6951,NA,NA
9827,NA,NA
6021,NA,NA
6092,NA,NA
7342,NA,NA
9749,NA,NA
9801,NA,NA
6908,NA,NA
9442,NA,NA
4826,NA,NA
5860,NA,NA
6243,NA,NA
6122,NA,NA
9944,NA,NA
6148,NA,NA
9965,NA,NA
9382,NA,NA
7328,NA,NA
9754,NA,NA
8236,NA,NA
5151,NA,NA
9659,NA,NA
6133,NA,NA
9067,NA,NA
7424,NA,NA
9412,NA,NA
9834,NA,NA
6166,NA,NA
6096,NA,NA
9914,NA,NA
9799,NA,NA
9470,NA,NA
6242,NA,NA
9905,NA,NA
6390,NA,NA
7126,NA,NA
5907,NA,NA
6276,NA,NA
9832,NA,NA
10015,NA,NA
9577,NA,NA
5768,NA,NA
7418,NA,NA
6943,NA,NA
7471,NA,NA
9587,NA,NA
7147,NA,NA
9937,NA,NA
9776,NA,NA
4857,NA,NA
7516,NA,NA
9828,NA,NA
9831,NA,NA
9816,NA,NA
7127,NA,NA
7202,NA,NA
6064,NA,NA
9973,NA,NA
9960,NA,NA
6125,NA,NA
9873,NA,NA
9562,NA,NA
7036,NA,NA
6174,NA,NA
9959,NA,NA
8335,NA,NA
7077,NA,NA
8241,NA,NA
6020,NA,NA
10018,NA,NA
6445,NA,NA
9995,NA,NA
9541,NA,NA
6244,NA,NA
9554,NA,NA
5921,NA,NA
9657,NA,NA
6169,NA,NA
6957,NA,NA
9987,NA,NA
9547,NA,NA
9106,NA,NA
8376,NA,NA
9748,NA,NA
7169,NA,NA
9578,NA,NA
6209,NA,NA
9638,NA,NA
9402,NA,NA
5104,NA,NA
7372,NA,NA
9622,NA,NA
6035,NA,NA
9802,NA,NA
9900,NA,NA
9948,NA,NA
9681,NA,NA
7161,NA,NA
9798,NA,NA
9864,NA,NA
6131,NA,NA
7209,NA,NA
9314,NA,NA
9399,NA,NA
7327,NA,NA
8420,NA,NA
6153,NA,NA
9823,NA,NA
7213,NA,NA
8427,NA,NA
9607,NA,NA
7236,NA,NA
7003,NA,NA
6132,NA,NA
6897,NA,NA
9880,NA,NA
9999,NA,NA
6434,NA,NA
9536,NA,NA
9646,NA,NA
6898,NA,NA
7337,NA,NA
9974,NA,NA
9588,NA,NA
9820,NA,NA
9543,NA,NA
7119,NA,NA
9583,NA,NA
7419,NA,NA
7320,NA,NA
9741,NA,NA
8231,NA,NA
9747,NA,NA
9133,NA,NA
5720,NA,NA
9712,NA,NA
6202,NA,NA
6105,NA,NA
991,NA,NA
6198,NA,NA
6111,NA,NA
9452,NA,NA
9535,NA,NA
9927,NA,NA
7014,NA,NA
7109,NA,NA
14315,NA,NA
9683,NA,NA
5890,NA,NA
6252,NA,NA
9130,NA,NA
9697,NA,NA
9057,NA,NA
7413,NA,NA
5353,NA,NA
9998,NA,NA
9723,NA,NA
6919,NA,NA
9639,NA,NA
9938,NA,NA
9743,NA,NA
9665,NA,NA
7002,NA,NA
9556,NA,NA
6901,NA,NA
9843,NA,NA
6917,NA,NA
9585,NA,NA
6126,NA,NA
997,NA,NA
9557,NA,NA
6128,NA,NA
9369,NA,NA
9693,NA,NA
9894,NA,NA
7064,NA,NA
9963,NA,NA
6924,NA,NA
6086,NA,NA
9380,NA,NA
6218,NA,NA
7258,NA,NA
9555,NA,NA
9125,NA,NA
6966,NA,NA
6076,NA,NA
9698,NA,NA
9981,NA,NA
9598,NA,NA
7130,NA,NA
9807,NA,NA
9782,NA,NA
6923,NA,NA
10008,NA,NA
10004,NA,NA
9421,NA,NA
1002,NA,NA
9986,NA,NA
1061,NA,NA
9984,NA,NA
7120,NA,NA
5822,NA,NA
10014,NA,NA
9544,NA,NA
7223,NA,NA
7162,NA,NA
6973,NA,NA
7520,NA,NA
7417,NA,NA
6085,NA,NA
6413,NA,NA
9640,NA,NA
9709,NA,NA
9924,NA,NA
6142,NA,NA
10010,NA,NA
5984,NA,NA
9868,NA,NA
10002,NA,NA
7062,NA,NA
5950,NA,NA
9778,NA,NA
9835,NA,NA
9769,NA,NA
6150,NA,NA
6177,NA,NA
6900,NA,NA
9929,NA,NA
6979,NA,NA
9619,NA,NA
6982,NA,NA
9670,NA,NA
6140,NA,NA
5253,NA,NA
9323,NA,NA
9790,NA,NA
9599,NA,NA
9413,NA,NA
9713,NA,NA
7323,NA,NA
9528,NA,NA
9661,NA,NA
9628,NA,NA
6124,NA,NA
9887,NA,NA
9774,NA,NA
9100,NA,NA
6013,NA,NA
9626,NA,NA
6184,NA,NA
6151,NA,NA
9933,NA,NA
6959,NA,NA
6030,NA,NA
9546,NA,NA
9542,NA,NA
9699,NA,NA
9692,NA,NA
7316,NA,NA
9672,NA,NA
7163,NA,NA
6990,NA,NA
8426,NA,NA
7305,NA,NA
7404,NA,NA
9608,NA,NA
6141,NA,NA
7028,NA,NA
9075,NA,NA
9687,NA,NA
9408,NA,NA
9514,NA,NA
9437,NA,NA
8240,NA,NA
10020,NA,NA
7106,NA,NA
7347,NA,NA
9791,NA,NA
9958,NA,NA
6932,NA,NA
9861,NA,NA
9983,NA,NA
9103,NA,NA
108,NA,NA
6210,NA,NA
9353,NA,NA
9682,NA,NA
7117,NA,NA
9694,NA,NA
9515,NA,NA
9635,NA,NA
6039,NA,NA
9582,NA,NA
7181,NA,NA
9370,NA,NA
6918,NA,NA
6981,NA,NA
6180,NA,NA
9866,NA,NA
8222,NA,NA
9952,NA,NA
9321,NA,NA
7255,NA,NA
6115,NA,NA
10009,NA,NA
9115,NA,NA
5800,NA,NA
9508,NA,NA
9558,NA,NA
1006,NA,NA
9691,NA,NA
9836,NA,NA
10013,NA,NA
9551,NA,NA
9975,NA,NA
7107,NA,NA
9993,NA,NA
9838,NA,NA
6090,NA,NA
7125,NA,NA
9409,NA,NA
9755,NA,NA
9540,NA,NA
9777,NA,NA
9859,NA,NA
9904,NA,NA
9391,NA,NA
6193,NA,NA
6109,NA,NA
9951,NA,NA
6034,NA,NA
5726,NA,NA
7068,NA,NA
5811,NA,NA
9615,NA,NA
10022,NA,NA
9728,NA,NA
7314,NA,NA
14314,NA,NA
9388,NA,NA
9849,NA,NA
350,NA,NA
18696,NA,NA
9745,NA,NA
9567,NA,NA
8326,NA,NA
6038,NA,NA
9433,NA,NA
6097,NA,NA
9726,NA,NA
403,NA,NA
7396,NA,NA
6987,NA,NA
9949,NA,NA
9814,NA,NA
9735,NA,NA
9655,NA,NA
9736,NA,NA
9795,NA,NA
9648,NA,NA
9806,NA,NA
8239,NA,NA
9935,NA,NA
7282,NA,NA
8244,NA,NA
9852,NA,NA
9404,NA,NA
9928,NA,NA
5276,NA,NA
7094,NA,NA
9851,NA,NA
9895,NA,NA
9518,NA,NA
9078,NA,NA
9772,NA,NA
6036,NA,NA
9788,NA,NA
9625,NA,NA
9371,NA,NA
9882,NA,NA
9519,NA,NA
