id,area,area_removed
QUAC_W_SH_Q1862,73.16373771512102,3128689.294731
QUAC_W_SH_Q2050,50.78599723221927,2608858.101362
QUAC_W_SH_Q2078,31.735357686853078,2221006.246286
QUAC_W_SH_Q2126,13.14711284650654,2167099.186074
QUAC_W_SH_Q1850,6.325710185189474,795268.898918
QUAC_W_SH_Q2056,3.673099260810067,309253.712559
QUAC_W_SH_Q2003,2.594644325423354,125730.277504
QUAC_W_SH_Q2122,1.7986200209667882,92804.164302
QUAC_W_SH_Q2135,1.0522078515149285,87020.285336
QUAC_W_SH_Q2073,0.7058063867560989,40384.478497
QUAC_W_SH_Q1885,0.48344383698742494,25924.632069
QUAC_W_SH_Q1872,0.2781161593002424,23937.809007
QUAC_W_SH_Q2092,0.1824944302144078,11147.670513
QUAC_W_SH_Q2108,0.12947703628908092,6181.356438
QUAC_W_SH_Q2124,0.09803200051327632,3665.730697
QUAC_W_SH_Q2082,0.0714675499410813,3096.980033
QUAC_W_SH_Q2057,0.04500602910955996,3085.1494
QUAC_W_SH_Q2002,0.028511538166605163,1922.729202
QUAC_W_SH_Q2123,0.01973677777417524,1023.596437
QUAC_W_SH_Q2094,0.015345108838765536,511.425692
QUAC_W_SH_Q1878,0.011399468779608384,460.508077
QUAC_W_SH_Q2058,0.008140026991608996,379.476965
QUAC_W_SH_Q1856,0.005060712249788522,359.622654
QUAC_W_SH_Q2007,0.002719060649462647,272.398652
QUAC_W_SH_Q2125,0.0016811857643365261,120.926337
QUAC_W_SH_Q2091,7.29085663105126e-4,111.553432
QUAC_W_SH_Q2105,3.7740904913677114e-4,41.003952
QUAC_W_SH_Q1866,9.435226228419279e-5,32.74149
QUAC_W_SH_Q2090,1.7154956778944143e-5,9.365947
QUAC_W_SH_Q2101,0,1.740494
QUAC_W_SH_Q1881,NA,NA
QUAC_W_SH_Q2084,NA,NA
QUAC_W_SH_Q2076,NA,NA
QUAC_W_SH_Q2001,NA,NA
QUAC_W_SH_Q2152,NA,NA
QUAC_W_SH_Q2096,NA,NA
QUAC_W_SH_Q2119,NA,NA
QUAC_W_SH_Q1868,NA,NA
QUAC_W_SH_Q1874,NA,NA
QUAC_W_SH_Q2115,NA,NA
QUAC_W_SH_Q1875,NA,NA
QUAC_W_SH_Q1871,NA,NA
QUAC_W_SH_Q2100,NA,NA
QUAC_W_SH_Q1865,NA,NA
QUAC_W_SH_Q2051,NA,NA
QUAC_W_SH_Q2155,NA,NA
QUAC_W_SH_Q2111,NA,NA
QUAC_W_SH_Q1869,NA,NA
QUAC_W_SH_Q2006,NA,NA
QUAC_W_SH_Q2061,NA,NA
QUAC_W_SH_Q2117,NA,NA
QUAC_W_SH_Q2066,NA,NA
QUAC_W_SH_Q2086,NA,NA
QUAC_W_SH_Q2068,NA,NA
QUAC_W_SH_Q2055,NA,NA
QUAC_W_SH_Q1876,NA,NA
QUAC_W_SH_Q1882,NA,NA
QUAC_W_SH_Q2080,NA,NA
QUAC_W_SH_Q2127,NA,NA
QUAC_W_SH_Q2060,NA,NA
QUAC_W_SH_Q2063,NA,NA
QUAC_W_SH_Q1870,NA,NA
QUAC_W_SH_Q2157,NA,NA
QUAC_W_SH_Q1886,NA,NA
QUAC_W_SH_Q2059,NA,NA
QUAC_W_SH_Q2071,NA,NA
QUAC_W_SH_Q1880,NA,NA
QUAC_W_SH_Q2151,NA,NA
QUAC_W_SH_Q1873,NA,NA
QUAC_W_SH_Q2113,NA,NA
QUAC_W_SH_Q2114,NA,NA
QUAC_W_SH_Q1879,NA,NA
QUAC_W_SH_Q2163,NA,NA
QUAC_W_SH_Q2161,NA,NA
QUAC_W_SH_Q2153,NA,NA
QUAC_W_SH_Q2093,NA,NA
QUAC_W_SH_Q2062,NA,NA
QUAC_W_SH_Q2064,NA,NA
QUAC_W_SH_Q2088,NA,NA
QUAC_W_SH_Q2008,NA,NA
QUAC_W_SH_Q1854,NA,NA
QUAC_W_SH_Q2142,NA,NA
QUAC_W_SH_Q1877,NA,NA
QUAC_W_SH_Q2158,NA,NA
QUAC_W_SH_Q2120,NA,NA
QUAC_W_SH_Q2121,NA,NA
QUAC_W_SH_Q2070,NA,NA
QUAC_W_SH_Q2118,NA,NA
QUAC_W_SH_Q2136,NA,NA
QUAC_W_SH_Q2074,NA,NA
QUAC_W_SH_Q2147,NA,NA
