siteID_MAX1,areaCoverage_MAX1,siteID_Random2,areaCoverage_Radom2,siteID_Random3,areaCoverage_Radom3,siteID_Random4,areaCoverage_Radom4,siteID_Random5,areaCoverage_Radom5,siteID_Random6,areaCoverage_Radom6
QUAC_W_SH_Q2111,66.6348,QUAC_W_SH_Q2101,66.6783,QUAC_W_SH_Q2078,66.6609,QUAC_W_SH_Q2082,66.687,QUAC_W_SH_Q2111,66.6348,QUAC_W_SH_Q2091,99.8609
QUAC_W_SH_Q1850,39.2,QUAC_W_SH_Q1850,39.2435,QUAC_W_SH_Q1879,40.0783,QUAC_W_SH_Q1854,39.6174,QUAC_W_SH_Q1875,40.0783,QUAC_W_SH_Q1856,66.687
QUAC_W_SH_Q2003,16.3043,QUAC_W_SH_Q2057,17.5043,QUAC_W_SH_Q2008,17.2696,QUAC_W_SH_Q2050,17.0435,QUAC_W_SH_Q2059,17.3478,QUAC_W_SH_Q2007,39.5826
QUAC_W_SH_Q2127,1.0174,QUAC_W_SH_Q2114,2.2261,QUAC_W_SH_Q2123,1.9913,QUAC_W_SH_Q2118,1.7652,QUAC_W_SH_Q2120,2.0696,QUAC_W_SH_Q2123,16.713
